artista,cancion,album,año,spotify_id,popularidad
Mikito P,ロキ,DAISAN WAVE,2018,5WCK18MbTKuOcmLsOXMaHd,54
WANIMA,ともに,Everybody!!,2018,6FHgHDXiGnRfhrSok9xAz3,61
Lee Brice,Memory I Don't Mess With,Hey World,2020,1zYZs8Vbjhbzx5M3olcRnm,67
El Kuelgue,Bondi,Cuentito,2021,5io1KOReKCPG038H563lYO,47
Piti Fernández,DOCTORA II,Caminos Bríos,2022,0ei64Ivi3kxqHaQuYByc79,54
CHiCO with HoneyWorks,決戦スピリット,瞬く世界にｉを揺らせ,2020,1HHOkD7fuNCBnImFrlDRVi,53
Lime Cordiale,Money,14 Steps To A Better You,2020,2Vi8BQIM9vCQkkrvf3VPjI,56
Management,Come la Luna,Sumo,2019,3q7mHIxCWy0S9qKrMutL54,46
Eddy de Pretto,Pause,À TOUS LES BÂTARDS,2021,57TwkG6mUvWDZsEqARyeI2,54
Indio Solari,La Oscuridad,"El Ruiseñor, el Amor y la Muerte",2018,56n94C7lJHOI1BbDQ4K9Rg,50
Sam Fender,Spice,Dead Boys - EP,2018,7KncmixRfCnvzSsKZnlHt8,57
Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,Christmas Hits,2019,3y8Z2sOJrBt6yKEfsZG1NY,53
Airbag,Perdido,Al Parecer Todo Ha Sido una Trampa,2021,5S7k88yKKQe2sPPvpZnH3R,54
Kazzabe,La Parranda (Sei Sei Bei),Puros Éxitos,2020,3llzQNADFAhTK81sdx2rqR,39
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,Prayer in C (5th Anniversary Rework),2019,68PCPDZwgg0wz88NFgq9RC,48
JANNABI,for lovers who hesitate,LEGEND,2019,5BqwC9kOBbqYkzdOKeXFFk,58
Babasonicos,Bye Bye,Trinchera,2022,4Qmqux7KiBuz31IcJzHt05,52
sakanaction,新宝島,834.194,2019,4a48lWUd64bZgHUDx0GZlj,58
Thomas Rhett,Beer Can’t Fix,Center Point Road,2019,7idmHTAQQPUFqdjXkoooXD,64
Therapie TAXI,Salop(e),Hit Sale,2018,2K9mcH5jYpO88m1nv8fGTf,54
Luke Bryan,Knockin' Boots,Born Here Live Here Die Here,2020,2opQESZb7JsRKCvWMBPeuv,66
for KING & COUNTRY,For God Is With Us,What Are We Waiting For?,2022,0CQPPHjPpG4kAzvfOcKvh8,62
Airbag,Ganas de Verte,Al Parecer Todo Ha Sido una Trampa,2021,3JCian69xIfy8A4799Og5f,55
Stephen Bishop,It Might Be You,Best of Bish,2022,2Qmx8W62PEz88T7cGjHDug,58
SUDA MASAKI,さよならエレジー,PLAY(Special Edition),2018,3oYD2O31b05fILFpv0AXRI,63
John Denver,Rudolph the Red Nosed Reindeer,Christmas Hits,2019,7l1S30HhTTY4rfkBZpc1Db,57
Indio Solari,Encuentro con un Ángel Amateur - En Vivo,Encuentro con un Ángel Amateur (En Vivo),2021,68baDWnU6XC7YRpMuDEYbJ,49
La Vela Puerca,La Luna de Neuquén,Destilar,2018,6ZznUaja8PfIbU7UPUJrj4,44
OFFICIAL HIGE DANDISM,Pretender,Traveler,2019,15HNdxGKNCIO9pgaY4n7FU,57
PEOPLE 1,DOGLAND,DOGLAND,2022,6CMjaUiyl7WLPop2AoLbn6,52
NO CIGAR,1999,Radical Road,2020,21k9X5qpv44hHi3A2pUbVP,52
Babasonicos,Ingrediente,Discutible,2018,6M6aCePRkHqmQsUGa6BegN,49
Sayuri,花の塔,酸欠少女,2022,3Hfata4DJDmrXRZEc8sXWC,53
Cairokee,Basrah w Atooh,Roma,2022,4vIbws1xp082bv0zl8vLaJ,61
Editors,No Sound but the Wind,Violence,2018,6LU15UdRHvUnHW8OyEbxy3,43
Elle King,Drunk (And I Don't Wanna Go Home),Drunk (And I Don't Wanna Go Home),2021,0QULNNd9z5s35entfiiXoa,62
Reol,第六感,第六感,2020,22sQUmLhT8umlEhQzDrzfJ,56
Gerry Cinnamon,Where We're Going,The Bonny,2020,19GiPFk1hng2JpuRf00Gno,57
Paul McCartney,We All Stand Together - 2020 Remaster,We All Stand Together,2020,3GcriCXRnjAUFm5hrPpT1L,48
Mako Road,The Green Superintendent,The Green Superintendent,2018,6pPQPAKd5CAwmuNa1p48JS,54
Macha Y El Bloque Depresivo,Procuro Olvidarte / Pásalo Bien,Procuro Olvidarte / Pásalo Bien,2020,6oeRUBPV3VgNYsuYYsMcym,51
CMAT,I Don't Really Care for You,If My Wife New I'd Be Dead (Deluxe),2022,38x9U1nlxCblWCmu6g4mPy,49
Skegss,Up In The Clouds,My Own Mess,2018,440m8MPuMzg5PkipV7Sh45,50
Mitchell Tenpenny,We Got History,This Is the Heavy,2022,6Awl7JBDQjfm7xkS3LkhDi,60
Macha Y El Bloque Depresivo,Aunque No Sea Conmigo,Sesiones la Habana,2022,2BICrsK2KIuozm5X0adpCI,52
Japiaguar,Amigos Con Derecho,Amigos Con Derecho,2019,0s20N1FV0QZ5Stp5GXH2cj,43
Yüzyüzeyken Konuşuruz,Dinle Beni Bi',Akustik Travma,2018,11PO9iu6PtpgL1JK4QNUEJ,64
Kiro Akiyama,Caffeine,From DROPOUT,2020,708feUe50Ed8N6zilSiSQM,54
Venerus,"Love Anthem, No. 1",Love Anthem,2019,3oBVv54hTMSYXXJGxO5JxJ,47
MY FIRST STORY,I'm a mess,X,2022,5m21ZR5lO6U0tp9KENxuCc,62
Gerry Cinnamon,Canter,The Bonny,2020,4rrXxmaUQVCO0mqDpY5fZf,59
Kazzabe,Balabaa,Puros Éxitos,2020,2R5RYvwBKgNubDJf6gQ59S,35
Rodrigo,Lo Mejor del Amor,Lo Mejor del Amor,2022,6kQXTmUGWXtzw40zxv1yUz,46
Diablos Negros,Hojas Secas,Tierra Suelta,2018,6kTb4iWmXVLLUyKje6QNdD,45
Lenine,Paciência,Lenine In Cité (Deluxe),2020,4HHDRt7w95ewCrZtRS8djw,56
sakanaction,忘れられないの,834.194,2019,7a3LbQFgp7NCuNcGlTgSsN,56
Kraftklub,Fahr mit mir (4x4) (feat. Tokio Hotel),KARGO,2022,5443vprqDLYYwDUyBLkU9H,52
Lee Brice,One Of Them Girls,One Of Them Girls,2020,14GwnOeC9qYEKEA6uOZepa,62
Ocean Alley,Knees,Chiaroscuro,2018,3rePOdytndTe0dfIonVUom,60
El Plan De La Mariposa,Domador de Sombras,Estado de Enlace,2020,0B0o0yH7371oBYES17n8nu,48
Las Pastillas del Abuelo,Azúcar Impalpable,2020,2020,4OUM5HltBeSin2rO0ALxui,48
Eddy de Pretto,Fête de trop,Cure,2018,318bvACza1ThxkbPqajFoe,53
Airbag,Cuchillos Guantanamera,Al Parecer Todo Ha Sido una Trampa,2021,1O1Ecizt4OlafR3o20MXmR,53
Whiskey Myers,Bury My Bones,Whiskey Myers,2019,72geHhNU5UA2hU1QgUzXdE,62
Sayuri,花の塔,花の塔,2022,1yt4wO7dKCwsfjch8SN9aU,53
Temple Sour,Smoothie Bonce,N.A.R.R.O (Not Another Roots Reggae Odyssey),2022,5YGZzjC9mnjBovs8Bf9pzf,43
LiSA,再会 (produced by Ayase),再会 (produced by Ayase),2020,52IsIvHidofM9JMjw78Jyz,57
N.Flying,Rooftop,FLY HIGH PROJECT #2 'Rooftop',2019,2LwH6T39A5IODRgPv9XitR,52
Macha Y El Bloque Depresivo,Solo Tú,Macha y el Bloque Depresivo,2018,30V4BvKPqm1nNgoubX5w2Y,54
Macha Y El Bloque Depresivo,Continentales,Macha y el Bloque Depresivo,2018,3ukiijvsJuB58dFxW1tVDT,54
Arctic Monkeys,Do I Wanna Know? - Live,Live at the Royal Albert Hall,2020,5zDoSmh06F7kjXGIHFhQzh,44
Aimer,Ref:rain,Penny Rain,2019,6MNY72T605kPIOH3hnioxu,53
Marco Borsato,Hoe Het Danst,Hoe Het Danst,2019,5cYOVkA2cnjKid9yigaMwq,53
Airbag,Va a Ser Difícil Olvidar,Al Parecer Todo Ha Sido una Trampa,2021,0Nylt3biQgd30wwgGqFCPm,52
Jon Pardi,Last Night Lonely,Mr. Saturday Night,2022,0k11c8vwyeNSGQex6UMa1v,65
SE SO NEON,NAN CHUN,NAN CHUN,2020,4TBHfv2isYco3fNKjQ8oSI,52
Kazzabe,Ansiedad de Amar,Puros Éxitos,2020,46CBFGOoVzgmbObLWVtftH,34
Sasha Chemerov,Любила,Любила,2021,5qKLAXmy19fE0Z9vRbLFhz,49
Kazzabe,"Piamanadi, Baile Mami",Conexión Garifuna,2022,5cRsdBupj99X5YKVRsoV7P,34
The Mary Wallopers,Frost is All Over,The Mary Wallopers,2022,1oU6QE6FiKytcNwjOCAp9L,48
Özdemir Erdoğan,Pervane - Bana Ellerini Ver,Canım Senle Olmak İstiyor,2022,3VLpmvlGkGeLWME8qRShOQ,56
SUPER BEAVER,突破口,突破口 / 自慢になりたい,2020,481beimUiUnMUzSbOAFcUT,49
Madrigal,Dip,Neogazino,2021,0r6tglSiN3TZTyRMvMCR5B,62
Brett Eldredge,"Baby, It's Cold Outside (feat. Meghan Trainor)",Glow (Deluxe Edition),2018,3iLuRYqDqqTalagFbUfv6j,60
Дайте танк (!),Мы,На вырост,2018,5LOhvLGX0TpTq3ARrEf5AN,50
Jason Aldean,If I Didn’t Love You,MACON,2021,7IYoh1u7dFM1xIWSEYd5B8,63
Thalles Roberto,Mesmo Sem Entender,"Saudade, Vol. 1",2020,5A2PGUJvo4euS7n6Bu6C9u,63
Kazzabe,El Piñuño,Puros Éxitos,2020,1XjRUREBK0yhnbNDEdNIEi,33
Pedro Abrunhosa,Que O Amor Te Salve Nesta Noite Escura - Ao Vivo,Que O Amor Te Salve Nesta Noite Escura (Ao Vivo),2022,79JW4tqG3AigegX3sKRxgi,47
Lime Cordiale,Inappropriate Behaviour,14 Steps To A Better You,2020,5ev47QYsBU46zhjnHC3Jmh,56
Sticky Fingers,Kick On,Yours to Keep,2019,1iEE4dBB4BPwQe8RILO7qG,49
Siddhartha,Algún día (Cap. 1),MEMORIA FUTURO,2020,63fVIeGTRSncciWivjqruM,59
Jon Pardi,Heartache Medication,Heartache Medication,2019,5qdQPrWmZv8xYhMJCDrdHF,67
Mrs. GREEN APPLE,ロマンチシズム,Attitude,2019,0JcI7OdALbpSFkyKoufRYs,68
Thalles Roberto,Mesmo Sem Entender,"Saudade, Vol. 1",2020,5A2PGUJvo4euS7n6Bu6C9u,63
Pedro Abrunhosa,Que O Amor Te Salve Nesta Noite Escura - Ao Vivo,Que O Amor Te Salve Nesta Noite Escura (Ao Vivo),2022,79JW4tqG3AigegX3sKRxgi,47
Lime Cordiale,Inappropriate Behaviour,14 Steps To A Better You,2020,5ev47QYsBU46zhjnHC3Jmh,56
Sticky Fingers,Kick On,Yours to Keep,2019,1iEE4dBB4BPwQe8RILO7qG,49
Jon Pardi,Heartache Medication,Heartache Medication,2019,5qdQPrWmZv8xYhMJCDrdHF,67
Mrs. GREEN APPLE,ロマンチシズム,Attitude,2019,0JcI7OdALbpSFkyKoufRYs,68
Temple Sour,Chibola Manyada,Pasajeros,2018,7hvIwWhUOEO9UuaLq3I1rX,43
Kchiporros,La Cima,Hasta Arriba,2021,5wBpXZG43u7flHH97cnGBk,42
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),Believers Never Die - Greatest Hits (Volume Two),2019,1rKRVRXykfmOga4BM9h53E,44
Cairokee,Ana Negm,Roma,2022,6CU68VwcV10VfulVQMfj3X,58
La Delio Valdez,Pedazo de Papel,El Tiempo Y la Serenata,2021,1fDEDOpnSczitAaGTLIGl5,47
конец солнечных дней,дети немой страны,осень,2020,1xwDjxLlGNxXiHYqltJvpH,51
Heloisa Rosa,Oh Quão Lindo Esse Nome É,Oh Quão Lindo Esse Nome É,2018,1AgtGkn2P6TrlXNGBs4HRw,59
Cruzando El Charco,Hoy,Cicatrices,2022,3oL8ndTST05vQfIwE7PEHk,49
Dylan Scott,Can't Have Mine (Find You A Girl),Livin' My Best Life,2022,3jfywRZH6cB2iLyKqo4EZd,62
Nochnye Snaipery,секунду назад,O2,2020,4CucNWM3qXMdgzVIypeUUC,46
The Mary Wallopers,Cod Liver Oil & The Orange Juice,A Mouthful of The Mary Wallopers,2019,73TMLGYWHbHfUAhQJnF4Jz,51
the shes gone,ラベンダー,SINCE,2021,5w5ajnulcqLSooV37j7oMT,52
Cem Adrian,Kül,Kül,2021,5NPg92vbjaGk4q9mh7MMEM,61
Old Mervs,Cellphone,Cellphone,2020,3WGmlIrxn9JNX7uE4Ks1jG,50
Madrigal,Seni Dert Etmeler,Seni Dert Etmeler,2020,10n66m41IGjA2ZulKPK7Ew,67
Afrodisiaco,El Tiempo,Al Fondo Hay Sitio,2021,1cKYI4asU314XSSk1aza81,43
Rio,Tu Eres Mi Princesa,Sres. Papis,2019,1ZHcMZyJU6gb8HwXgZuSkT,44
Parmalee,Take My Name,For You,2021,7g0Zfd5J6Hzx9M2fRUMuba,62
Mako Road,Glimmer,The Green Superintendent,2018,2xH8hQNePsHBj6G5gmx2XK,52
Luke Bryan,One Margarita,Born Here Live Here Die Here,2020,1Y3TlYJNhIa7k4YAvFkJAB,62
Męskie Granie Orkiestra,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)","I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",2021,64F1Z2LAsf04V346A75hi1,60
Ocean Alley,Tombstone,Lonely Diamond,2020,1fD7qtrFhJReUkEEAvwt3b,56
Canozan,Toprak Yağmura - Akustik,Dolunay,2018,3FoxsQsG5Z9bMuqdF5szJO,63
Miraidempa,Sayonara Cross Teck,Therapy,2018,5jztuiRR4sGzlXATycRV3N,49
Mrs. GREEN APPLE,ダンスホール,ダンスホール,2022,4NaaF28BeO9WzjDrSS71Nz,72
Macha Y El Bloque Depresivo,El Gran Tirano,Macha y el Bloque Depresivo,2018,2cbhl99ajD04o0SQR7c1PX,51
100 gecs,xXXi_wud_nvrstøp_ÜXXx (Remix) [feat. Tommy Cash & Hannah Diamond],1000 gecs and The Tree of Clues,2020,3bz4WlzYw6XatcaTIh0zGX,40
Cruzando El Charco,Coleccionando cicatrices,Cicatrices,2022,2Ug1MOeq7WsZI3e3RmIXIQ,48
The Terrys,Our Paradise,Our Paradise,2021,0da8z3hA1tZGF9L8tgiKSY,49
UNISON SQUARE GARDEN,シュガーソングとビターステップ,UNISON SQUARE GARDEN The 1st Collection for streaming,2019,6uR92injo4PDzSrOPRFfHt,53
No Te Va Gustar,No Te Imaginas,No Te Imaginas,2021,6l0ClSGxF3VwZIvxseYERY,50
Afrodisiaco,La Más Bella,La Más Bella,2022,3depFmqmHveOU52oU2UqgQ,44
Señor Loop,Jazz Fest,La Leña Que Prende Madera,2020,62wiJqpEO9JqGHwdlojKdS,38
JANNABI,A thought on an autumn night,JANNABI's Small Pieces l,2020,4YaKlkNVJNbrIqN82EKFsQ,52
Leningrad,i_$uss,i_$uss,2019,2hlqMvrqeHL3XNQmq9KKYR,44
Jade Bolivia,Viernes por la noche,Tarot,2021,6Xl2gkVOtHlnrojpAIQIOV,32
OFFICIAL HIGE DANDISM,115万キロのフィルム,エスカパレード,2018,278JqkBGkjDovOYAwE8TW7,64
Okean Elzy,Місто весни,Місто весни,2021,56wSomSllGESHGhcfHrvEw,42
Zazie,Speed,Speed,2018,5muiYSjAkI6rHSlyGlZ0jr,49
Takida,What About Me?,Sju,2019,202Xgqjuz2FLfHIqdL3W2p,48
Lee Brice,Soul,Hey World,2020,3vCUelLOtiuNF78p9LNWZF,59
10-FEET,第ゼロ感,コリンズ,2022,6zjk7Qbwb9DZ4ykUUoqknh,59
Піккардійська терція,Добрий вечір тобі,Різдвяні колядки,2020,1RkZiw3RIvj9dfh4IJX3dS,43
Macha Y El Bloque Depresivo,La Nave del Olvido,Macha y el Bloque Depresivo,2018,2nCRRJEH2eFjpVQu9hHNwy,50
Heloisa Rosa,Yeshua,Yeshua,2018,6466PQ9yTWUsEr1sWBpH2w,58
Cairokee,Nefsy Ahbek,Roma,2022,7yZc2gKENILqeJWofabYNF,56
Cruzando El Charco,El Trato,El Trato,2020,5nBj9qsukQzDzHDVqn2Hjj,47
Pettinellis,Un Hombre Muerto En El Ring,Pettinellis,2019,3WF8Wr1awSLSLQVuUEKWL4,52
Evdeki Saat,Uzunlar - V1,Uzunlar,2020,1vLkBVAy8ZWrqcQjYTPP3a,62
Creep Hyp,栞,泣きたくなるほど嬉しい日々に,2018,2Bsg6EfrmEx0x0eC8v4vuG,60
Nívea Soares,Caminho no Deserto,Caminho no Deserto,2020,2sKdvtNeQ3D2Lt6ZCHNNSa,63
Robbie Williams,Santa Baby (feat. Helene Fischer),Santa Baby (feat. Helene Fischer),2019,6fXvtcisMGjtTgwj7dcLgt,63
OFFICIAL HIGE DANDISM,I Love...,Editorial,2021,2hwcYq85TVuj6GhBBTuWdg,47
Fernandinho,Deus Não Está Morto,Deus Não Está Morto,2018,2wRotarVdI0MtxnC1wrvja,58
Diablos Negros,Quien Sos,Tierra Suelta,2018,7ubLgCzrubkATN9t9IbpIv,39
Cruzando El Charco,Para mucho mas,Cicatrices,2022,5WuyB818ej3lUHS8tAQWin,46
back number,HAPPY BIRTHDAY,MAGIC,2019,4FMz2RFrbDGzJO7K4D0vS3,71
Нумер 482,"Добрий ранок, Україно",ДРУ,2018,5YZNLIF1saO6y3T8FaQoom,44
10-FEET,第ゼロ感,第ゼロ感,2022,3GGOKTfxgyluPvAFnB30zE,57
Cruzando El Charco,Puede Ser,Lo Que Somos,2019,55yRCt1tTtav2C5FQMbcMd,46
Old Mervs,Wait Around,Wait Around,2021,5enjdapxFhZREehg25dZOz,50
Highly Suspect,16,MCID,2019,7jHJ2MzIKO1kIMxGamKRKn,54
Svyatoslav Vakarchuk,Оберіг,Оранжерея,2021,6qu0CoNcHu63FuiQyk87vA,41
Macaroni Empitsu,なんでもないよ、,ハッピーエンドへの期待は,2022,5W7Y92LB4jWvu9NeEQ0GZl,65
The Rolling Stones,Start Me Up - Remastered 2009,Honk (Deluxe),2019,7CYSvrgGAee411gyGZ29PA,35
Jon Pardi,Ain't Always The Cowboy,Heartache Medication,2019,77XoAnllT85lmR9WP0D8dS,63
Macha Y El Bloque Depresivo,Lo Que No Fue No Será,Macha y el Bloque Depresivo,2018,1IopvzCWbTkm5t4gmhwb6H,50
Subcarpaţi,Colind,Colind,2019,5SVnHr2m1WbF62aRJPxBeh,38
Armandinho,Amor Vem Cá,Amor Vem Cá,2019,2nxGSc5GlChwA3DSWNO61P,56
SE SO NEON,Winter,Nonadaptation,2020,3tqUaq6JjHcN34WZb70FyY,49
Nerd Connection,‎Good Night Good Dream,‎Good Night Good Dream,2020,3s761CQaziQ0GEN1yUkIsG,51
Robbie Williams,Christmas (Baby Please Come Home) (feat. Bryan Adams),The Christmas Present (Deluxe),2020,2TLbmWYZIUyaRT4vwr1tiH,43
Les Cowboys Fringants,L'Amérique pleure,Les antipodes,2019,0GODLE3kvy2viqoL9uEfFv,55
Ruth Koleva,This Christmas,This Christmas,2022,3uDtH8tLoJI9vjPmRhEH0l,44
Khrystyna Soloviy,Fortepiano,Любий друг,2018,5QE1XNQTGwFuCF7bxhwdRo,47
OFFICIAL HIGE DANDISM,Yesterday,Traveler,2019,1kMlcLyljkrShV0LSdSGBz,49
Odyn v Kanoe,У мене немає дому,Один в каное,2021,4GC6tlXcAsyp4pNrlyo1pb,41
Sena Şener,Sevmemeliyiz,İnsan Gelir İnsan Geçer,2018,7sNgPpXH3mDpC12yRUqEtz,62
Subcarpaţi,'84-'85,Zori Și Asfințit,2018,34aOXibpuqtFkPWgidNugF,39
Дайте танк (!),Я,На вырост,2018,3tbt9FvJvu4iEztIoTFZui,49
Pornofilmy,Это пройдёт,Это пройдёт,2020,0EgL7imlgj3T3dJsrjGDxc,45
The Mary Wallopers,As I Roved Out,A Mouthful of The Mary Wallopers,2019,4kpUIUu5p8yt6U59b5dDtF,43
Pacific Avenue,Something Good,Strawberry Skies,2019,3RVHBnqnc7qxDv7aftHQ7R,51
Son Mieux,Multicolor,Multicolor,2022,2ExdbieQffMXpY7ygN2YN9,54
Дайте танк (!),Вы,На вырост,2018,1vQRta0wrnO3p0LxZP3dtU,48
Macaroni Empitsu,星が泳ぐ,星が泳ぐ,2022,0MnPdlWm7MSSUnEamZp5lX,49
Peter Fox,Zukunft Pink (feat. Inéz),Zukunft Pink (feat. Inéz),2022,4YxZQd3I4rj1nqkXgvpCk4,60
Macha Y El Bloque Depresivo,Trátame Suavemente,Sesiones la Habana,2022,1z8UiCuJbA858bBZktBjZD,48
Mavi Gri,Altüst Olmuşum,Altüst Olmuşum,2020,13THdxqHT11aSk3G8nUDzZ,68
Canozan,Sar Bu Şehri - Akustik,Dolunay,2018,3dnv5TWPAfRc7K2dWKTvJK,61
Airbag,Campos Elíseos,Al Parecer Todo Ha Sido una Trampa,2021,39fkbLxeDUDjZVAtxensxl,49
Mrs. GREEN APPLE,点描の唄,青と夏,2018,1sIIlVrnPhrvmTrHtzM7tV,72
A Great Big World,Wrap Me Up Under the Christmas Tree,Wrap Me Up Under the Christmas Tree,2020,2FFut5RFmOjBdeZpsA7VdY,48
Airbag,Como un Diamante,Al Parecer Todo Ha Sido una Trampa,2021,3IfVIMQMY84Hudhi7QxsCt,48
Grrrl Gang,Love Song,"Not Sad, Not Fulfilled",2018,6UvcZgXZpECpEDx0aj6Gye,56
Chef'Special,Afraid Of The Dark,Afraid Of The Dark,2021,2vSLSJH9lHKne3zUKYBVPI,50
Harvey Danger,Flagpole Sitta,Best Summer Songs: 90's,2022,3iyIyLjINbTV1Xzh8ef0sJ,44
Mumiy Troll,Лето без интернета,Лето без интернета,2019,7D5FikXERxY5GfReba3ppA,40
Pettinellis,Hospital,Pettinellis,2019,3kSQjC7wqSkwESlPAS5XJr,51
Macha Y El Bloque Depresivo,La Carretera,Macha y el Bloque Depresivo,2018,6OblMlCQkvUA8NptAn3CR5,47
Novelbright,Walking with you,SKYWALK,2018,7tGDXCPLpAScEwmqab9YZd,64
OFFICIAL HIGE DANDISM,ノーダウト,エスカパレード,2018,5DMEvbg3gUmiR5HIBWdveV,62
Sheena Ringo,獣ゆく細道,三毒史,2019,1b8tkaZy5pnsrKj5ettPPf,49
Kraftklub,Blaues Licht,KARGO,2022,1LYb6PIZO8jcGztOWI6ymM,54
Mrs. GREEN APPLE,僕のこと,Attitude,2019,0tnhoHUrHfcLi9hPknUFZ4,68
Milow,Christmas Is Finally Here,Christmas Is Finally Here,2021,1Dyo8ss9BDUQ4uw0pSvu66,52
Full Trunk,סתלבט בקיבוץ,ממותה,2022,2G1o9Mq8KpamOwJPZLuJc7,52
Diablos Negros,De Mil Maneras,De Mil Maneras,2018,0DfswShGRyGSCCW7XNlZWX,37
Kahraman Deniz,Böyle Sever,19,2018,7hU3H2id2pBVawD7e3zd8N,69
Macha Y El Bloque Depresivo,Las Simples Cosas,Sesiones la Habana,2022,4XuS94eOUFgD7n89U6YqCi,44
[Alexandros],閃光,But wait. Cats?,2022,0msE3v0pQgGttnlZjrLzWj,54
Miss Montreal,Angels In The Sky,Angels In The Sky,2020,4c6B142s4XIhbXjLSDaGew,46
Haloo Helsinki!,Reiviluola,Älä pelkää elämää,2021,1RCQAeceDgtbD7WVLWr05S,49
Okean Elzy,#Без тебе мене нема,#Без тебе мене нема,2021,0lDKGWrGcjs4c7HRyGRMIW,41
Cairokee,Samurai,Roma,2022,1EBmjew9K69csBqRxI8BeO,54
Joe Buck,The Way You Take Time,White Roses,2020,4tGFolWWUfUCQzvaNgjwbh,42
Cem Adrian,Sen Benim Şarkılarımsın,Sen Benim Şarkılarımsın,2018,5LPgor25Umb3jZgvTXvBeh,59
Moral Distraida,Canción Bonita,Qué Cosa Es el Amor,2018,2GIv98FEqrMMK2l80oUS86,47
Brantley Gilbert,Son Of The Dirty South,So Help Me God,2022,6WaPKTy7RYb21gs8PasOPL,61
Sasha Chemerov,Кохання до смерті,Кохання до смерті,2021,3SqTmjEnYNay3BnIJDXXbo,42
SUDA MASAKI,まちがいさがし,LOVE,2019,55Ww4Pa1iIQMhh0MLMetjo,61
Miguel Gameiro,O Teu Nome,Maria,2018,6z9Ajq6oe6Sck90hjpxBij,36
Miss Montreal,Door De Wind,Beste Zangers 2020 (Miss Montreal),2020,3h7NZT1CATbn4GqUs51vwf,56
Noize MC,Страна дождей,Страна дождей,2022,6RdIfGSeUtXA68K9CmTnPu,42
Antytila,Tdme,Hello,2019,2Pa6q36FP2oAM5q1hFjVSG,42
Noize MC,Вояджер-1,Вояджер-1,2020,3kHekPoBqhrtygE7wgwT2u,42
Venerus,Sei acqua (feat. Calibro 35),Magica Musica,2021,5cab2PPIUblXYqv1tptoK4,46
Babasonicos,Como Eran Las Cosas,Lo + tranquilo,2020,0iwmZVScrpLcbbfHbdJGT0,49
Leningrad,Кабриолет,Кабриолет,2019,30sp4X087cebaNgT4Zz8mc,41
Troy Kingi,All Your Ships Have Sailed,The Ghost of Freddie Cesar,2020,28u0tShjUjuAwVITa3naWA,45
Nothing But Thieves,Impossible (Orchestral Version) [Live at Abbey Road],Impossible (Orchestral Version) [Live at Abbey Road],2020,2KVMuEgVOyOkxxx0xEFNMS,48
Eagles,Please Come Home for Christmas - Single Version; 2018 Remaster,Legacy,2018,76oNvdjEIWRE7iLNYNyIrh,35
Maustetytöt,Tein kai lottorivini väärin,Kaikki tiet vievät Peltolaan,2019,35rwukSC1bcXPYRpK0THwh,38
Cairokee,Roma,Roma,2022,5GDhHuLpmneh1DCMyKMJp3,55
Awesome City Club,勿忘,Grower,2021,0XZyF9lv6diMt4bxThOL0h,55
Vivienne Mort,Час,Досвід,2018,4mVDYu5SYxeKK9BhEnlstT,45
Bayaan,Nahin Milta,4 Saal,2019,0cUdmruT6kjxa5KpteSdwc,65
José Pinhal,Tu És A Que Eu Quero - Tu Não Prendas O Cabelo,Vol. 1,2022,2TRntLXnN0hhxbe67NrbM0,41
БЕЗ ОБМЕЖЕНЬ,Зорі запалали,Мільярди,2019,5wq5KLGR8bLZ6xxyaGiiWz,37
Ministério Zoe,Até Que o Senhor Venha,Estrada da Fé,2019,4wqIhmTGkXUN0JXRSpZzWw,57
Subcarpaţi,Dă-I Foale,Zori Și Asfințit,2018,2TV4add6c6lf4zbHs0xkKq,36
Danny Gokey,Stay Strong,Jesus People,2021,5X08wv5osqvAQ1kjfZb04B,52
Patsyki Z Franeka,Марічка,Марічка,2019,2WoksKIDPQ8o90cqDbgE7L,39
Spacey Jane,Lots of Nothing,Here Comes Everybody,2022,2WtFN7eLf5gvhJNgwBvGP6,55
Dolu Kadehi Ters Tut,Gitme,Karanlık,2019,4Sng3wnol2Gb2yXgFdr9lj,67
Robbie Williams,Bad Sharon (feat. Tyson Fury),Bad Sharon (feat. Tyson Fury),2019,3eMMzVKkKE47f2RAfonhyG,47
Дайте танк (!),Три четверти,См. рис. 2,2018,0Y3VCOX34JQcm19eBheUpX,42
Luke Bryan,Knockin' Boots,Knockin' Boots,2019,6ERR6e7h6wCqGoz1TjiUJb,56
Spacey Jane,Skin,Sunlight,2020,1LdGcv246dZ321xFTrNUIe,53
Męskie Granie Orkiestra,Początek,Początek,2018,5SPO91s5J85CAxHREvwj3b,55
Chico Trujillo,Pobre Caminante,Mambo Mundial,2019,3hb9R6g12eOT05OmYuuBgH,43
ハルカミライ,世界を終わらせて,永遠の花,2019,2FZXuCw75FYVfiNHtFQON9,50
Kinokoteikoku,金木犀の夜,タイム・ラプス,2018,27udJcfu06TvbbOpgfxIlw,50
Fiolet,Кохана,Aurora,2018,6tREPILeUOgqXqfrt0useC,39
