artista,cancion,album,año,spotify_id,popularidad
Swim to Drown,Cl0th3sl1n3,Fortress,2019,1X7MbiMRz0KYd2XTty7nZn,47
Currents,Monsters,The Way It Ends,2020,0FnNvh5Azabpbfb7xSmZpj,55
I Prevail,Paranoid,TRAUMA,2019,7dENhnDxTHnzGtpMrsJ72w,57
BABYMETAL,Shanti Shanti Shanti,Metal Galaxy,2019,1upfsyCqsoZU5Mxzju2VGk,41
Spiritbox,Yellowjacket (feat. Sam Carter),Eternal Blue,2021,3zQy3N1K8Mk5QknfFuVGNc,54
Electric Callboy,Parasite,TEKKNO,2022,3f3HfaJfzYK4SzsVhQnLZO,49
TOOL,Culling Voices,Fear Inoculum,2019,3gPxMQWDMSEyPXMtzbcDdQ,51
Gojira,Born For One Thing,Fortitude,2021,61GkJ0y15jxDyBrdcb6PqR,49
Tomorrow,All the Things She Said,All the Things She Said,2018,1lImSSazJdzC5sAzrJqDNr,46
LANDMVRKS,Scars,Fantasy,2018,0eLcZsqcdFoosQC3DV3d4L,49
Spiritbox,Hurt You,Eternal Blue,2021,6Pd8HUW71iIjalkxJbo8FP,54
Wind Rose,Together We Rise,Warfront,2022,1OMplIvNpCVCYirUTXF07d,46
Chris Cornell,Seasons,Chris Cornell (Deluxe Edition),2018,1xRUR651GIJoKbu0dqm0uW,50
Adelitas Way,What It Takes,Shine On,2020,3mbckbqvXU21qT3FRzDUGv,54
Lorna Shore,Sun//Eater,Pain Remains,2022,1PZ1po0vZzESv0AJCURC72,53
Ghost,Mary On A Cross,Mary On A Cross (slowed + reverb),2022,6R7lkB0povEKZJaF0fcrOl,42
Metalite,We Bring You the Stars,We Bring You the Stars,2020,0xZ75ORYh9uWtBkCDbV8YU,44
Imminence,Infectious,Turn the Light On,2019,7Aq4xs7pcJzKHczATqmiOY,52
Versus Me,Terrified,Terrified,2022,0wCT2ivXYnHssIDf2n3LV6,52
Battle Beast,Where Angels Fear to Fly,Circus Of Doom,2022,1DhSJCZarZvqHt1f2BN0Ch,45
Loathe,Screaming,I Let It in and It Took Everything,2020,611WshW3yQKLCQ2pTCOii4,58
Electric Callboy,Mindreader,TEKKNO,2022,0qdzdBNLU6BAxTCt8FLptu,49
Volbeat,Dagen Før,Servant Of The Mind (Deluxe),2021,3E6O6nBuTdIHXzHJotzWde,48
Sleep Token,Descending,This Place Will Become Your Tomb,2021,2m0fQ8Rw63mN8IB69EJGrI,57
Black Veil Brides,Saviour II,Saviour II,2022,14FP9BNWHekbC17tqcppOR,51
Spite,Caved In,Dedication To Flesh,2022,1KKuUsADKAdwE90zxrvwuE,49
Black Label Society,In This River,Mafia,2018,7jFocb8Sn3y4uF07FsmYAJ,49
Architects,burn down my house,the classic symptoms of a broken spirit,2022,3Pysg3zpSc34Aj08HPbl78,47
Follow The Cipher,Titan's Call,Follow the Cipher,2018,483210hjBVyKmfNVDYDx2I,47
Korn,Cold,The Nothing,2019,5KVISJL93AgXcQG0WRJ3Gq,51
The Offspring,Gone Away - 2021,Let The Bad Times Roll (Deluxe Edition),2021,01mRJG8JVQnzGpVnGhNQKC,47
Our Last Night,Astronaut In The Ocean,Astronaut In The Ocean,2021,2qjH6wZfR0g11ZiT7KqyRO,54
Three Days Grace,I Am The Weapon,EXPLOSIONS,2022,2zIyWLmiA8ka9Si6x1D4oW,51
Brothers of Metal,Chain Breaker,Emblas Saga,2020,3OcgNPvAcDmNB9Idcdh4sA,47
Annisokay,STFU,Aurora,2021,0X6WHH6WvXFTMmwWrsFeob,48
Slipknot,Warranty,"The End, So Far",2022,6AUfiRcpnffzH1KhI121f1,50
Foo Fighters,No Son Of Mine,Medicine At Midnight,2021,3jSRg3DPkvNX74Kx28PQnH,47
Deftones,Genesis,Ohms,2020,6FfMQVzOC46ZL5byOQfUhT,54
Sleep Token,Missing Limbs,This Place Will Become Your Tomb,2021,10aGiE3OEk4dKeUzcHINZs,57
Architects,a new moral low ground,the classic symptoms of a broken spirit,2022,2XNJNwSOq8tLWhQ5a9sGBb,47
Enemy Inside,Phoenix,Phoenix,2018,3bLzsG3qnxWAWKv6YNgUK9,46
Megadeth,"The Sick, The Dying… And The Dead!","The Sick, The Dying… And The Dead!",2022,6RzK7XvwxnRq6AKDklJS6L,47
Mystic Prophecy,Because the Night,Monuments Uncovered,2018,5UHNEyr0StokdWPuxEUjHq,46
Machine Head,CHØKE ØN THE ASHES ØF YØUR HATE,ØF KINGDØM AND CRØWN,2022,5sykvfEJHupA8mjhhgylVk,45
Lorna Shore,Pain Remains III: In a Sea of Fire,Pain Remains,2022,6wgKN7mUq1CvQBnQKzjeKt,53
Volbeat,Pelvis On Fire,"Rewind, Replay, Rebound (Deluxe)",2019,7MFoIs8xCnBsRCORF83ogA,46
I Prevail,Body Bag,TRUE POWER,2022,650iZCPhzCPtSmynGnUnhT,54
Architects,tear gas,the classic symptoms of a broken spirit,2022,7Igb2aGtzSlisOgXbjmdZW,47
A Day To Remember,Resentment,You're Welcome,2021,2yvIw3QVg06yAZkRiLTYP3,55
Northlane,Bloodline,Alien,2019,6kgmbSKuiB0X3HPhUTyY8N,47
Stratovarius,World on Fire,Survive,2022,4d3ffZ4UnPuPb9WW6SottL,39
We Came As Romans,Darkbloom,Darkbloom,2022,0v3UwgJhdNCaEIMyuaoqyt,52
Within Temptation,Supernova,Resist (Extended Deluxe),2019,4GBbBy05LoSveNxjKxj26m,43
Motionless In White,Headache,Disguise,2019,1zVuDtGYWtwg2Id64zrL2K,53
Architects,Holy Hell,Holy Hell,2018,7z3Q4j4HJDSOZtbR5rbYdG,46
Twilight Force,Dawn of the Dragonstar,Dawn of the Dragonstar,2019,5E5NiRzaBqpDCxsDiX8cji,43
Imminence,Erase,Turn the Light On,2019,68OfR28SM9D06I3UfGC2p9,50
The Halo Effect,Conditional,Days Of The Lost,2022,2rqRK9Lp9XOqglLwTaqcIz,44
Battle Beast,Tempest Of Blades,Circus Of Doom,2022,62TCEZic6RfrMkC2jkJQ2S,43
Bad Omens,Burning Out,Finding God Before God Finds Me,2019,4buQkMfQFNGb9FVzNW5AM7,51
Korpiklaani,Jägermeister,Jägermeister,2019,5VDf73Ydlabw60whLjZtVK,46
Abäk,Duermedela,Mester De Juglaría,2021,3kCNgOzJWxfdgfiPDhUtMk,36
Rammstein,Zick Zack,Zick Zack,2022,5hPxC9i9lj9pJwg7DK2MvC,50
Limp Bizkit,Dirty Rotten Bizkit,STILL SUCKS,2021,0S6rmCEGfJhAf2vL6FE5pD,48
Gloryhammer,Gloryhammer,Legends from Beyond the Galactic Terrorvortex,2019,4vyrKBuBfgv390ItIC75Sw,45
Brothers of Metal,The Other Son of Odin,The Other Son of Odin,2022,3M48mLjTHfMx6ogQfTVE9r,44
Amon Amarth,Saxons and Vikings,The Great Heathen Army,2022,3MpcisMq2eMJzmRqvtWgBI,44
花冷え。,We love sweets,Girl's Reform Manifest,2021,0XuctrPVJmwNifmEaoC5Bj,49
Chelsea Grin,Hostage,Eternal Nightmare,2018,23vSivmGgbH4KpIzhUNCGl,48
Bloodywood,Dana-Dan,Rakshak,2022,0L9BvHNTJF9yaN77P3z1PC,48
Deep Purple,Throw My Bones,Whoosh!,2020,2uMLlOwtXwccmeAhridHxu,39
Saltatio Mortis,Kaufmann und Maid,Kaufmann und Maid,2020,78B9RvFjcpSQgGFtjy1zBE,49
Parkway Drive,The Greatest Fear,Darker Still,2022,2ijbU93XOTRIqoOzPGPNiK,45
Parkway Drive,Shadow Boxing,Reverence,2018,0IjgnngXXRb1adm4kYVeB2,45
Trivium,I Don't Wanna Be Me,I Don't Wanna Be Me,2019,2tNx0sauNCGfpniMNu9hEh,47
Sleep Token,Telomeres,This Place Will Become Your Tomb,2021,4U28UF9YG2JUfUxkFERt4v,55
The Offspring,Bells Will Be Ringing (Please Come Home For Christmas),Bells Will Be Ringing (Please Come Home For Christmas),2022,5i6xGtlDQu0QJ2zk5nIplx,50
Abäk,Hasta Vencer,El Ritual de las 7 Voces,2022,5olSNNbSpAvdyXODtX7c46,35
A Day To Remember,Mindreader,You're Welcome,2021,2qy1izuCE6TOacJO6hBHlO,54
Kublai Khan TX,Us & Them,Absolute,2019,22NW0Xa8BNrjm7oAvOVpvL,48
Imperial Age,The Wheel,New World,2022,5KDF1z9oQjW2RuJfdqkqH2,42
Killswitch Engage,The Signal Fire,Atonement,2019,5kP32cKaf8ln4PSoY6sD13,51
Lost Society,Awake,If The Sky Came Down,2022,6EZK2Ir2ottEL0eMiXO47f,46
The Amity Affliction,Drag the Lake,Misery,2018,4vVzmaBsxXuKrJeMSLRF4y,56
Wind Rose,Army of Stone,Warfront,2022,1hOCeFetInJTLT7KeJ4ZsB,45
Dayseeker,Neon Grave,Dark Sun,2022,4pehGtiMD6B2WZHsKmr3oo,56
Nickelback,Standing In The Dark,Get Rollin',2022,0z3MxV2xxymwgVkhSqyf6w,52
Loathe,Two-Way Mirror,I Let It in and It Took Everything,2020,0b4TKuvZ4eJ8eHgJgXaCnN,57
I Prevail,Deep End,TRUE POWER,2022,27Nkg5NHILTJUcCyBkvVHt,57
Ghost,Imperium,IMPERA,2022,0flIeE1zNE9yaVXbOqjyYL,47
Five Finger Death Punch,Judgement Day,AfterLife,2022,28pN19lOLb7o6CZlCAcflX,55
Memphis May Fire,Bleed Me Dry,Make Believe,2022,5bENuUfvW1oOEmh2zvyowI,51
We Came As Romans,Black Hole,Black Hole,2021,4Y7eqYTpV7fQxpYj1isN2F,50
coldrain,Bloody Power Fame,Nonnegative,2022,2PobBEqtKsX6aAqQ9c9FLg,47
Sleep Token,High Water,This Place Will Become Your Tomb,2021,4wH1pXy6wTxvUnRmWaHWaP,56
Gojira,The Chant,Fortitude,2021,41DA32rbYp3PoLCAJeup0J,46
Deftones,Ceremony,Ohms,2020,2X5SHv5ubRTNIgMxxCPYdo,54
Pentakill,Edge of Night,III: Lost Chapter,2021,3Ro1AMjH9qdY3ZTWfxIFpN,45
Children Of Bodom,Under Grass and Clover,Hexed (Deluxe Version),2019,5QxK0PWees3VUjyENudmVY,46
Five Finger Death Punch,Darkness Settles In,F8,2020,6RksBSj5fFtPkUnL2EE0oe,53
While She Sleeps,THE GUILTY PARTY,SO WHAT?,2019,2f5o8oVvArn95ueNkiBHZ5,44
Municipal Waste,Grave Dive,Electrified Brain,2022,0NAF4ywlrLdqUZMJRT23od,46
Pentakill,Redemption,III: Lost Chapter,2021,3voBp3LlT8uHeQJ1QNWr8K,44
Avenged Sevenfold,Until the End,Diamonds in the Rough,2020,5NJTJElk0ArSxQtYjA0rYR,56
Avenged Sevenfold,Dancing Dead,Diamonds in the Rough,2020,42oDn8qC9g7DAAwjR3MAQt,52
Soen,Lascivious,Lotus,2019,4gt5FZwbAzEKSwBhPEDz4B,42
Archspire,Drone Corpse Aviator,Bleed the Future,2021,74p4l00JKebWPlAfpqi9Xq,46
Emmure,Pigs Ear,Hindsight,2020,6K3loUQE0wrl8sa2KGFvL2,48
Three Days Grace,Right Left Wrong,Outsider,2018,7Fma0rICvZeAECL8VoPuUO,51
Within Temptation,The Reckoning,The Reckoning,2018,4GSjFSK1SM78wPTVbsSB0S,46
Arch Enemy,House of Mirrors,Deceivers,2022,4mdop8Jx5BwspAQzvjF8pu,44
Blind Channel,Dark Side,Dark Side,2021,1ovFnZv6mUe0LzAbfVqOmh,45
Suicide Silence,Love Me to Death,Become the Hunter,2020,30xWVpvct6LewWIHFEWHdn,48
Bring Me The Horizon,why you gotta kick me when i'm down?,amo,2019,2lLsjgDoS0Hg5pNNHymXGG,49
Mötley Crüe,The Dirt (Est. 1981) (feat. Machine Gun Kelly),The Dirt Soundtrack,2019,0FLvfMC6jEqQw5fap5OcWC,48
Bad Omens,Kingdom Of Cards,Finding God Before God Finds Me,2019,3WgSSo4SoHQjodjiRG71eX,50
Rammstein,Hallomann,Rammstein,2019,2bHRnMtpXMUmzDHZrAyxne,48
Apocalyptica,Talk To Me (feat. Lzzy Hale),Talk To Me (feat. Lzzy Hale),2020,00i9VF7sjSaTqblAuKFBDO,47
Rammstein,Zeit,Zeit,2022,6eOGjyegLDZqCvCZ3divgp,49
Crush 40,Knight Of The Wind,Driving Through Forever -The Ultimate Crush 40 Collection-,2019,4SXggAWEhgUuXZET8ZFIIo,48
The Halo Effect,Days Of The Lost,Days Of The Lost,2022,2L1404i3Gx6Z9LWt4Ij4eW,43
3 Doors Down,Kryptonite,Acoustic Back Porch Jam,2019,1SBuYdJK3a3NU55nGomgAe,49
Disturbed,Hold on to Memories,Evolution,2018,7tDwiOA86rkQWR1E1TPpgD,50
Guns N' Roses,Don't Cry (Original),Greatest Hits,2020,1poAC8abf6kX5AV4REltEw,40
Accept,Zombie Apocalypse,Too Mean to Die,2021,3gsaqrqx8UtEUi3kDPEa7i,38
Metallica,Enter Sandman - Remastered 2021,Metallica (Remastered 2021),2021,2T5q7qhJVN4m2hMSIAsOlC,46
Marilyn Manson,Cry Little Sister,Cry Little Sister,2018,1zmEuFmMP46w1RW3sFXywK,48
Kingdom Of Giants,Bleach,Passenger,2020,5S7EeRgYr2T5EqqHhxY6YD,48
Slaughter to Prevail,Agony,Kostolom,2019,5PmiXM2FaJqdn8CK6Ip4n3,49
I Prevail,Every Time You Leave,TRAUMA,2019,5icbZiF6lcuEORG0UzMsS2,57
Bleed From Within,I Am Damnation,Shrine,2022,4PCSGmV5PbkFhGjvY0PPEA,47
Ghost,Enter Sandman,Enter Sandman,2021,08fNsjCflSbHEPDCvAtGnR,44
Amon Amarth,Crack the Sky,Berserker,2019,00FuOCmghgctxEsVVMGKDk,45
Alien Weaponry,Kai Tangata,Tū,2018,0YWyKtLAlmVjryfY6CSxYE,46
Linkin Park,In the End,Hybrid Theory (20th Anniversary Edition),2020,6zyrb7dW1IR4Hrc8nXJsln,48
Arch Enemy,"Deceiver, Deceiver",Deceivers,2022,54nsNmxvp1ZxWcbKTcJynp,44
BABYMETAL,Distortion,Distortion,2018,6mm4fBBmlVOE220KoKpt7e,37
Sleep Token,Distraction,This Place Will Become Your Tomb,2021,53oDKpNb7Dul7sINdxaiNa,55
Visions of Atlantis,Melancholy Angel,Pirates,2022,4N4N0iUDXixLEm7RIIVBJt,45
Spiritbox,Secret Garden,Eternal Blue,2021,0OzpSEZ5rwwAu1JC2zRAvb,52
Gojira,Sphinx,Fortitude,2021,6PhrbFbRW3Cchrv6klsLF5,47
Emmure,(F)Inally (U)Nderstanding (N)Othing,Hindsight,2020,1NYlPHjmopAthEDeIGfJo3,52
Bad Wolves,Wildfire,Dear Monsters,2021,7sMwyQOVTTNJ50PTsHAucO,50
Sabaton,Hellfighters,The War to End All Wars,2022,2enm90CHZok8X5eAMsMgvx,48
Savage Hands,Washed Away,The Truth in Your Eyes,2020,5gfdqVFqkIqMXmbWvx8H01,52
Korn,You'll Never Find Me,The Nothing,2019,0xcF2mC6MktbXOT7kRiXoF,49
Bloodywood,Machi Bhasad,Machi Bhasad,2019,1w2yLabkggvY64JilKWL73,47
Accept,Too Mean to Die,Too Mean to Die,2021,2qxqY65LHkd4UbZtRAZKIN,38
I Prevail,Let Me Be Sad,TRAUMA,2019,5jmYu7XY4zd3mJfizA8t1K,55
Five Finger Death Punch,The End,AfterLife,2022,6hbAVcAB0mQVXMPubZnwuL,52
Spiritbox,Rule Of Nines,Rule Of Nines,2019,4vtJnyP8ukIKcYZ7MhfBHJ,52
Amon Amarth,Find a Way or Make One,The Great Heathen Army,2022,4NtpLuz8QFPrCofWmeBYy8,46
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),Patient Number 9,2022,3YYnFEXCLNbaWuC0hIEnIS,47
Bring Me The Horizon,Ludens,Ludens,2019,2eZjO58Qe9og2xmyfw4qwJ,48
While She Sleeps,SYSTEMATIC,SLEEPS SOCIETY,2021,3Hl5rvgzMgPGSx91MLWPOX,45
Bloodbound,When Fate Is Calling,Creatures of the Dark Realm,2021,3d7dvL93SEPZ83X9R15RSs,43
Five Finger Death Punch,Living The Dream,F8,2020,2gsxeJnGbJQkBddBDr0UTV,52
Three Days Grace,Neurotic (feat. Lukas Rossi),EXPLOSIONS,2022,6JfNf81zML3XVFXZbbtyZ8,49
Follow The Cipher,The Rising,Follow the Cipher,2018,0wem2hzwTPEnHWx65yhfIo,46
Light The Torch,Die Alone,Revival,2018,7Mg3O41EqDghodFNOGTqnd,50
ERRA,Snowblood,ERRA,2021,2zC4e5eva5YQi7IWgWXPr4,47
Brothers of Metal,Theft of the Hammer,Emblas Saga,2020,6tFw53jGBwl3lqrqA9OQY8,45
Skillet,Victorious,Victorious,2019,4emQrNiz37OidY7SoXXQls,48
10 Years,Novacaine,(how to live) AS GHOSTS [Deluxe Edition],2018,7dXhFhkQIkuPLqdGSkSOX0,57
Arch Enemy,The Watcher,Deceivers,2022,7wwFeAgaC2pGqJaTuCVFAw,43
Marilyn Manson,WE ARE CHAOS,WE ARE CHAOS,2020,6DDZWd2rlvdK2h0q1dNjye,44
Five Finger Death Punch,Thanks For Asking,AfterLife,2022,1pZwsIB2ogBnbjydoIHQnL,51
Bad Omens,The Hell I Overcame,Finding God Before God Finds Me,2019,26O5jBJggDv9p8W23dzv6z,49
Metallica,Sad But True - Remastered 2021,Metallica (Remastered 2021),2021,6WJFcaTxTP1Z95rLE6lk7s,45
Zeal & Ardor,Death to the Holy,Zeal & Ardor,2022,1IypdXpPULSVvtrWRba5A5,44
Wage War,Circle The Drain,Manic,2021,37LTDJrNmWco1qHO1AuZ1r,53
Unleash The Archers,Northwest Passage,Explorers,2019,3Fiz4tFoVBosOUm2uMgdlL,48
Bad Omens,Come Undone,Finding God Before God Finds Me (Deluxe),2020,4ztGu78QFB9Syh7JcS09XR,50
Chris Cornell,Patience,Patience,2020,7n3u7RrzdXGVcclBEp9aSa,50
Kublai Khan TX,The Truest Love,Absolute,2019,0bQQFw0ODv0XVqrquk0CDQ,47
Red Hot Chili Peppers,Eddie,Eddie,2022,5GWrhVfgP4szBtCOXbSki8,46
Five Finger Death Punch,Top Of The World,And Justice for None (Deluxe),2018,53yqxU2EKKzbuQZEUEVtxc,45
Make Them Suffer,Hollowed Heart,Hollowed Heart,2019,3ffljpjKfPISFjCt4zpYUk,47
Sleep Token,Gods,Sundowning,2019,6x4AAZvDz156sNHfMsDCSx,54
Eluveitie,Exile Of The Gods,Exile Of The Gods,2022,2gEh41XUP3vI7kAjlEO92n,43
Beast In Black,Highway To Mars,Dark Connection,2021,2uoiILxQMf5BRSTivExIgV,44
Foo Fighters,Run Rudolph Run,Run Rudolph Run,2020,5q54Y9ZR4F0Nh8F83IJB9l,48
Guns N' Roses,Knockin' On Heaven's Door,Greatest Hits,2020,4surxVXWne6EO9c5YuQ0Og,41
The Halo Effect,Feel What I Believe,Days Of The Lost,2022,29F2qNwSe4U7DCHUCoRriI,43
Dynazty,Power of Will,Final Advent,2022,1nXXOMfEgm4Wu7LZYK5PkD,43
Disturbed,No More,Evolution (Deluxe Edition),2018,2xECSFHPgCyElhTVRaHVYP,48
Këkht Aräkh,Amor,Pale Swordsman,2021,7umY2MZdvAcnwCaFjj4ZW8,48
Bleed From Within,Levitate,Shrine,2022,3nzC7h6uULmlCuLHoeMGJ7,47
Sabaton,A Ghost in the Trenches,The Great War,2019,6wWnwIrwPV32hKQouXpasL,47
Lamb of God,Omens,Omens,2022,2calJdlU1JseiOf7c5jXwP,43
Within Temptation,Endless War,Resist (Extended Deluxe),2019,5uDWqYSiWqWTXK9CbAKIA8,42
Metallica,Wherever I May Roam - Remastered 2021,Metallica (Remastered 2021),2021,3quYoE7KgIIaqVXPd7MpX0,45
Nonpoint,Alive and Kicking,To the Pain (Deluxe Edition),2019,5UODF6hjIwH2amk9PvZJav,51
Korn,Start The Healing,Requiem,2022,3DRSkg7t5Jpa86TPIFGxBr,48
Atreyu,The Time Is Now,In Our Wake,2018,0vMpw8pTVb7egqdVaKwy6U,51
Temperance,Of Jupiter And Moons,Of Jupiter And Moons,2018,2xwIzXmzey1n2vaus0tUuf,42
VOLA,Straight Lines,Witness,2021,6WTioFyIEiYB5Ge0SJO8Rd,44
Within Temptation,Mad World,Resist (Extended Deluxe),2019,0tUWRioloZrqmq95DAMsOK,42
Dan Vasc,My Mother Told Me (Metal Version),My Mother Told Me (Metal Version),2021,79deNaPyZ9Bm4yrAXY87zn,44
Amon Amarth,Heidrun,The Great Heathen Army,2022,4BbotX1WXsgeBcMsxzpeer,44
Sabaton,The Unkillable Soldier,The Unkillable Soldier,2022,1h98WxD3tsMfb4YlB2wBDS,46
Guns N' Roses,Welcome To The Jungle,Greatest Hits,2020,3EAActrF4r4yfBJTnwQS7q,41
Majestica,Above the Sky,Above the Sky,2019,02WitL66kM2ObNDkM95rFD,42
Bring Me The Horizon,Itch For The Cure (When Will We Be Free?),POST HUMAN: SURVIVAL HORROR,2020,2VJ8DjdaOC5G3deIAefhq3,49
Sabaton,The Future of Warfare,The Great War,2019,25UznYxMoMzQd4S963GMkp,47
Bullet For My Valentine,Over It,Gravity (Deluxe Edition),2018,7qFlhASAQGN8AQUH5CXB8O,47
Slaughter to Prevail,Made In Russia,Kostolom,2019,5e09t6zxgziNksdNnzOWFT,48
Three Days Grace,I Am An Outsider,Outsider,2018,06q6bjg5MsQyBlVRJcZbiv,48
Five Finger Death Punch,Blue On Black,And Justice for None (Deluxe),2018,1nemRFgJG6WIAtNwKArjXt,46
We Butter The Bread With Butter,20 km/h,Das Album,2021,40WBlZAQYLA4e4DqgM16Pr,46
Bad Wolves,Lifeline,Dear Monsters,2021,1koxIMwzkdxekBrLkPtGsL,52
Bloodywood,Aaj,Rakshak,2022,2XagrzqlBPCWczTtK5dtyr,46
Electric Callboy,Hypa Hypa,Hypa Hypa,2020,5tXgNRHlUyfrc7P5GgpwnI,49
Sabaton,Soldier of Heaven,Soldier Of Heaven,2022,3E03jj3nVNtFoMYQIweVdG,48
NanowaR of Steel,Valhalleluja,Valhalleluja,2019,4wjQzGQhHWPnqzZwRwRxOd,42
Myrkur,House Carpenter,Folkesange,2020,2reP1SrOvXsViM6eeLqZmA,43
Within Temptation,Raise Your Banner,Resist (Extended Deluxe),2019,0lNhWQBiA483reJSVovSWF,42
Polaris,Landmine,The Death of Me,2020,2HY1NsQG5J3TJJDgO22IlV,49
The HU,Sad But True,Sad But True,2020,5NyTF2VgN2NCTWs248WAHM,46
The Halo Effect,Gateways,Days Of The Lost,2022,48MwBeCUt3k5uw35QODdPZ,42
zebrahead,The Perfect Crime,The Perfect Crime,2019,5rRwE8PjHsBXfvQ2toLAA9,43
Arch Enemy,Sunset over the Empire,Deceivers,2022,5nPCIvymgNTiXN7hMMTbdX,43
Memphis May Fire,Somebody,Make Believe,2022,2lUECytCuzKCCDSsUdIqyC,52
Amaranthe,PvP,PvP,2021,46HFTyFqLMzSye98Arqa98,45
Pearl Jam,Oceans - Live MTV Unplugged,MTV Unplugged,2020,5Mamj7jymsu43QMLjx7siu,45
Cyhra,Dreams Gone Wrong,No Halos in Hell,2019,3kOCMifMe0odStyKDG8Og1,44
The Plot In You,NOT JUST BREATHING,DISPOSE,2018,1f4jpmUuTXDcFmB8gJiO6E,51
Kataklysm,Underneath the Scars,Unconquered,2020,08YwIGFDmY2FjeY05kgUmX,43
Chris Cornell,Nothing Compares 2 U,No One Sings Like You Anymore,2020,65mnqRK6fcQWpgNV2UibqM,48
Electric Callboy,Pump It,Pump It,2021,3iXNlPQNYPrtimAEM49PsG,47
Within Temptation,The Fire Within,Forgotten Songs,2022,21rY9mKlKWRD6aHsdT5Pqu,43
Saint Asonia,Blinding Lights,Blinding Lights,2021,1nJOzQiAY0d9YGopbYlQsr,49
Iron Maiden,The Writing on the Wall,The Writing On The Wall,2021,6KxDdy6asuOagDjO4fjE5Q,45
Volbeat,The Sacred Stones,Servant Of The Mind (Deluxe),2021,4vF3VZsFMrgxlMjEWKbaLX,43
Dimmu Borgir,Interdimensional Summit,Eonian,2018,3c272JQ5S83nlQ8rjrK5Ur,45
Black Stone Cherry,Again,The Human Condition,2020,79wVMF2iOCML96gdWYqO9L,48
Abäk,Piratas del Coco,El Ritual de las 7 Voces,2022,2VbrsegzZDoNJOOtKR00oB,32
Bad Wolves,Zombie - Acoustic,Zombie,2018,6HxrbtjM2HL8iz5C743Ets,47
We Came As Romans,Carry the Weight,Carry the Weight / From the First Note,2019,17aUTUaDHrwv49PViccjy9,51
Emigrate,ALWAYS ON MY MIND (feat. Till Lindemann),THE PERSISTENCE OF MEMORY,2021,3bykR3xriSOvNRSZ6pX6Vy,43
Ice Nine Kills,Ex-Mørtis,Welcome To Horrorwood: The Silver Scream 2,2021,6Qqoa3GBt5Zne5F1iWFB2S,52
Megadeth,Life In Hell,"The Sick, The Dying… And The Dead!",2022,1wObJxo4kYisj7tot8PVvT,43
Electric Callboy,Supernova - RAGE 2 Edition,Supernova (RAGE 2 Edition),2019,7wjM5zHHFWaQD4FJgO1cjh,44
Amaranthe,Army Of The Night,Army Of The Night,2018,73ZBTGpq0YUx4hwHzpIHif,43
Nightwish,How's the Heart?,HUMAN. :II: NATURE.,2020,6lkVbijlh932FSS2I0gDrR,45
Holding Absence,Like a Shadow,Holding Absence,2019,5AEMIxJzEsZhdJMWattYUq,52
Lorna Shore,Into the Earth,Pain Remains,2022,7dx3mDmMQNF4HvDihTfncq,50
Dream Theater,Barstool Warrior,Distance Over Time (Bonus track version),2019,3dQHtmVxm44ctQOIovPP8w,43
Beast In Black,To The Last Drop Of Blood,Dark Connection,2021,43buFx217gR6dOU4KcwhhG,42
Bring Me The Horizon,i don't know what to say,amo,2019,013TFRzJWkT41RRSgSenfI,47
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),Patient Number 9 (feat. Jeff Beck),2022,6kAOsnRUgp21bPiUoVZeuJ,49
Papa Roach,No Apologies,Ego Trip,2022,3tOsMX89CIiuf2x2n5EQyb,50
Dream on Dreamer,Runaway,It Comes and Goes,2018,1etHDrmg3sdSfOpSVMw0G4,46
The Rasmus,Jezebel,Rise,2022,0WJTFvcH5c2BYq2sj5thOs,40
Abäk,Abäk,El Ritual de las 7 Voces,2022,1cIrWzjPUVx6GfIO8Enq6j,35
Tungsten,The Fairies Dance,We Will Rise,2019,4z4ZxpLwW5iw34kPLFk9BD,45
Dynazty,Firesign,Firesign,2018,3psz7y0y1GrrnHtKzAbiRx,43
Gojira,New Found,Fortitude,2021,3Kl4f3sVKb8iwQ8ZffHim6,45
Varials,Romance,In Darkness,2019,1dr9fQuYZ6NtGuVqdMOTw1,53
Saltatio Mortis,My Mother Told Me,Für immer frei (Unsere Zeit Edition),2021,6LaDgZ8TrVfcOuty5UxrSK,48
Asking Alexandria,They Don't Want What We Want (And They Don't Care),Like A House On Fire,2020,2uzfmwy3syDgMVW1HEkS1i,51
Ice Nine Kills,Thank God It's Friday,The Silver Scream,2018,6eHkHIGGcGatFhhqeuRWFN,51
Korn,Forgotten,Requiem,2022,00BBwHjAf8WWq4HcOtEJO1,47
Dayseeker,Burial Plot,Sleeptalk (Deluxe),2019,3ZNBfFhZ10MrpedOl7b2p8,55
Emigrate,Let's Go,A Million Degrees,2018,50oTQ7YbF29EcGRXrX26UK,42
LANDMVRKS,Rainfall,Lost in the Waves,2021,34S2KbHCLPWHmyhl6Frs0F,47
Mastodon,Teardrinker,Hushed and Grim,2021,7z7A9g6N2prBVa0baThmGq,45
Metallica,Nothing Else Matters - Remastered 2021,Metallica (Remastered 2021),2021,7s1xIVKnVj4hhsO607RC8k,43
Crush 40,Live & Learn - Live,Sonic 30th Anniversary Symphony,2021,0qVOs1V7tgk0z0TZNzn8GN,47
Korn,Forgotten,Requiem,2022,00BBwHjAf8WWq4HcOtEJO1,47
