artista,cancion,album,año,genero,spotify_id,popularidad
Flamingo Pier,Tripping Up,Indigo,2020,electronic,6jwFBXkEhdy2G7cQ6Ec2eM,34
Indian Wells,Night Arp Blues,New Ruins,2020,electronic,2ZFs2wbwnljTAS9fSJJ6oH,38
DROELOE,Sunburn,A Matter Of Perspective,2020,electronic,7uAgqmyJ8PTRXL9WtZfPNe,50
Caribou,Like I Loved You,Suddenly,2020,electronic,23HmKQNnZKTKFlRWOi5uBD,30
AnD,Screaming,Beast Mode,2020,electronic,5382vwQ9nBUPT9SI5SwMdh,30
Sultan + Shepard,You Are My High,Kelam EP,2020,electronic,6YfvJOrdzWQFAz63aeXPp4,41
Flowidus,Shelter,Shelter,2020,electronic,2pqFghgcLFEnrfkVoYqJBl,45
Alì Farahani,Younan,Younan,2020,electronic,1AgmGgtc24tcBwK4eSNTlx,39
Kruder & Dorfmeister,King Size,1995,2020,electronic,2gUuKz4SEYSvzyu5tfWiRt,38
Maga,WAKANDA,WAKANDA,2020,electronic,6LEivhro8JO3CDN7PXp4tL,37
J Paul Getto,The Devil's Hand,The Devil's Hand,2020,electronic,5JpkLj5PKiCLqjhp7JKUWy,33
NGHTMRE,FEELING GUD,FEELING GUD,2020,electronic,0suLmBuEbatdochI4tHduq,52
Bedouin,Whistleman,Whistleman EP,2020,electronic,22qk4krs6qUwoBEdZFvBkm,36
Mnogoznaal,Колхозник,Круг Ветров,2020,electronic,19guFw87TvSkoxnC9EBu2Y,48
Miranda!,Casi Feliz,Casi Feliz,2020,electronic,5OtSjisuFgcJp4JHjzQajO,39
Anthony Keyrouz,Dance With Your Devil,Dance With Your Devil,2020,electronic,3fWKUqt1i6CsEBLuB8IWJ1,41
MEUTE,Slip,Puls,2020,electronic,6d8aj4OK9LDqRrYnScXXMb,32
Rone,Room with a View,Room with a View,2020,electronic,2Es6VkmBp0gyFoRTfpEd5W,36
Róisín Murphy,Incapable,Róisín Machine,2020,electronic,5us7s2ORQ1w4jozfxdhADQ,36
Oliver Koletzki,Satinka - Kermesse Remix,Agitation,2020,electronic,6ofWjqQnbXjEqPmr4GfqOU,37
CREAM SODA,Плачу на техно,Плачу на техно,2020,electronic,5jKFnadawzHXGWiLBeboas,44
KLANGSTEIN,If Only - Instrumental Edit,If Only,2020,electronic,1TM4q62RxPb1j6fb9Efd8F,35
Kermesse,Marimba,Awake,2020,electronic,36p5qwf2pw57YcnR7oQ8rv,32
Poshlaya Molly,Клеопатри,PAYCHECK,2020,electronic,5nqsDE9UBnIgmH7eaqmOWX,51
Portishead,Requiem For Anna,Monsieur Gainsbourg Revisited,2020,electronic,7yF1dentO5EpevK0HK5sKT,37
Kerala Dust,Amsterdam,"Light, West",2020,electronic,3KWpr43UgO9HsXUC0rO0vz,38
Tensnake,Automatic,L.A.,2020,electronic,6PwJwgie50PSJYiABLgBQb,36
Vladimir Dubyshkin,the return of the drunken son,Pornographic Novel,2020,electronic,6rClbRrSFHVoUwFq2tew2T,37
Burial,Her Revolution,Her Revolution / His Rope,2020,electronic,2MhDAsciLk9txdni5CL8iw,38
Ela Minus,el cielo no es de nadie - Edit,acts of rebellion,2020,electronic,3niofqU7cWwBtf4BkiylMr,30
Obskür,In Da Club Quarantined X,In Da Club Quarantined X,2020,electronic,17fd6xOo6cZYdeOMfKiFTn,41
Kaiserdisco,Spirit - Radio Edit,Red Planet,2020,electronic,5MBf3Jy4eLxL0rHFTde2nu,29
George Kopaliani,Alone,Nostalgic Road,2020,electronic,1mSjxG87L9pD62nLH0dpK3,36
Chaos In The CBD,It's up to Me,Chaos In The CBD & Friends,2020,electronic,0DKoGYBIfxb7PYz9FKu4fx,40
H.A.Z.E,Final Chapter - Radio Edit,Final Chapter,2020,electronic,7DacxjDVIqEX5owWRhS4BF,36
H.A.Z.E,Letting Go - Radio Edit,Letting Go,2020,electronic,13ZVXJtXmCBZa41ikye5Lt,34
DJ Dark,Ily (Radio Edit),Ily,2020,electronic,2jaZNozxeT7M4Fo0Ko609D,32
HNNY,So,So Sunshine,2020,electronic,3fDHHkOEw2Fr8km3T4ixYQ,40
Apparat,Joel,Soundtracks: Dämonen,2020,electronic,7034weTiBHETcBGfx30owY,32
Little Dragon,Another Lover,"New Me, Same Us",2020,electronic,5duZe3kHUqNENd97WYqmYL,44
Little Dragon,Are You Feeling Sad?,"New Me, Same Us",2020,electronic,60v8m0VhlTqw7GgIQDxNbq,44
Rubio,IR,Mango Negro,2020,electronic,1Fcx2n42iUhBad9kxj7g3m,37
Róisín Murphy,Narcissus,Róisín Machine,2020,electronic,2rvf2BakEtTF05VkJYXUrA,35
DNGDNGDNG,Atlántida,Atlántida,2020,electronic,4XG8r3tuGn2Sossi2eoNtO,29
Fischerspooner,Emerge - 2020 Edit,Emerge 2020,2020,electronic,4GC7v1AVAficiMwC4gAzjo,30
Coss,Cielo Azul,Casual International EP,2020,electronic,4CjDf8BfmMq9LbvYLc8vLK,35
JOYRYDE,YUCK,BRAVE,2020,electronic,2ywYb64eCfXm9CQd8AyJuO,38
The Avalanches,Running Red Lights,We Will Always Love You,2020,electronic,3BjcCLvgi6anh2xcRnBerE,39
Dean Blunt,11,ZUSHI,2020,electronic,0ry6Hq2NCLlm4lIW4m2OdL,46
The Avalanches,We Go On,We Will Always Love You,2020,electronic,4k65ndzxH3tHYZSnYurgM7,38
Hector Rios Vnzl,Lucerito,Lucerito,2020,electronic,3VRbuMPGXjUizHFWbGxL8E,20
Habstrakt,Show Me,Show Me,2020,electronic,3dpdP07LDb0tMDkRePbLVT,42
Coss,Getting Loose,Music Lovers Club #002,2020,electronic,0TVwDTbUwDJIrGfAKYmODV,37
Clap! Clap!,Quietude,Liquid Portraits,2020,electronic,2lrkkSj33p5BasyOguA9KR,32
Bulletproof,Here We Go,No Mercy,2020,electronic,5kFussbha9CCZO8zmFynTa,37
Mirko & Meex,Don't You Know - Radio Edit,Don't You Know,2020,electronic,1zTFfBVFYf3hTH1AmCuQU7,29
Poshlaya Molly,Беспечный рыцарь тьмы,PAYCHECK,2020,electronic,3mzd5DSPaPHyK4hqUYIW4o,51
Oliver Schories,Packard - Blomqvist & Schories Sunrise Mix,Packard,2020,electronic,68UiApRTyu4Trb5kwMgCd2,37
Wassim Younes,Afternoon Sun,Buddha Bar XXII (by Ravin),2020,electronic,4Rqnym2VoYrAQ9c9vaFpBA,37
DJ Snake,Trust Nobody,Trust Nobody,2020,electronic,08bDGEzsYd9ebCc7p23X4j,42
Daniel Avery,Lone Swordsman,Dusting For Smoke,2020,electronic,2gs3ytLZiqjY5xki3bAFLM,36
Kelly Lee Owens,Arpeggi,Inner Song,2020,electronic,6OQTJ7llyUiejKFxR4MUuy,35
Apparat,Bad Kingdom - Lulu's Version,Soundtracks: Stay Still,2020,electronic,61PBeKtmejZGdVQl511mDF,31
AnD,No Feelings,Violent Dawning,2020,electronic,1hML41cb7Plde0dpsYALqU,28
Ela Minus,"they told us it was hard, but they were wrong.",acts of rebellion,2020,electronic,1appKZZwq0t8cBeovLBPKi,32
Dandara,The Third in Line,Third in Line,2020,electronic,4e5JW1d3P6XIcgx3BF6ron,37
KC Lights,Girl (Mixed),Armada Subjekt - In-House ADE Sessions 2020,2020,electronic,0oKG9tOheybt1bxE8Kz8o0,31
Zero 7,Take My Hand (feat. Lou Stone),Shadows EP (feat. Lou Stone),2020,electronic,4WoLAUn0dCzblKWvyZPm3L,37
Oceanvs Orientalis,Forlorn Hope,Forlorn Hope,2020,electronic,1Xs3LqFit5BSZPrGyxJBYw,36
Arude,Instant,Instant,2020,electronic,3WJJk1goyW5chCYFe85H9s,36
Martin Jensen,Carry On,Carry On,2020,electronic,1UiDBI4sES6RrXVcp3XCS4,35
Rodrigo Gallardo,Gracias a la Mañana,FuerzAndina,2020,electronic,0h4oOZ3OIGhEXhVA93ZLQv,34
JOYRYDE,IM GONE,BRAVE,2020,electronic,7CEvYqcXhE11M8tBVIpUb0,41
WhoMadeWho,Hamstring,Synchronicity,2020,electronic,250pkQCPDUGYRwER87fA92,30
Shai T,Where The Heart Is,Where the Heart Is,2020,electronic,1MCLV20LDR7WCFXAap6c4D,34
Fatboy Slim,All the Ladies,All the Ladies,2020,electronic,4gH12KjwxV1h5z3Lq5OdJN,33
JOYRYDE,FOCUS,BRAVE,2020,electronic,2sUkRSkI5BlEvZpQGZSA8I,42
Fuel Fandango,El Bosque (feat. Denise Rosenthal),El Bosque (feat. Denise Rosenthal),2020,electronic,0EiUUq1jHdNG8qyq0A6K7j,17
Quantic,Nineteen Hundred and Eighty Five,Theme from Selva,2020,electronic,65KrPjUkVnvUUfQaDGn6n7,36
Dian Solo,Highway To Hell,Highway To Hell,2020,electronic,7dlcNAvGlEMiYcveG1jBOl,30
Ela Minus,el cielo no es de nadie,acts of rebellion,2020,electronic,6ZJdW1sZg4zATn9EKih013,28
Jayda G,Are U Down - Remix,Both Of Us / Are U Down,2020,electronic,0GyPmdjs3YBPCfWccCBxPD,35
Ana Roxanne,Suite Pour L'invisible,Because of a Flower,2020,electronic,5JTRbD6x9nnYh3mrrK3kcR,36
PAUZA,¿Por qué tan seria?,¿Por qué tan seria?,2020,electronic,6wdkhuxxLOebJK8scPd9LX,31
Miss Monique,Dark Forest,Dark Forest,2020,electronic,63WYGCb5GLhAXCEA6Nzvlu,33
Izzamuzzic,Calm Me Down,Calm Me Down,2020,electronic,55t50rvCe2kUSrpVVwPw4I,36
Beyhude,Alabora - Foxall Pale Blue Remix,Alabora (Foxall Pale Blue Remix),2020,electronic,3VrcaX1j7kSZpcE55vigoZ,34
Poshlaya Molly,Ты разбила папину машину,PAYCHECK,2020,electronic,3SMnPcPNWMzTlsjABF5WRf,48
Ela Minus,dominique,acts of rebellion,2020,electronic,4RYeyNZ7ZlMJqVhoJTvMgp,30
Tube & Berger,All I Want (feat. Goatchy),All I Want (feat. Goatchy),2020,electronic,6hizzLN6GI5rWUWX2EiKR0,35
Monetochka,Крошка,Декоративно-прикладное искусство,2020,electronic,4EeYDWImvPnxB8fjAzjwvA,43
Télépopmusik,Connection,Everybody Breaks the Line,2020,electronic,6fQXKsu03AMPYwtiVIFZ63,34
Robert Babicz,One Mind - Jerome Isma-Ae Remix,One Mind (Jerome Isma-ae Remix),2020,electronic,5jA1gioaR5rmcaWTA9AjBD,34
Hisham Kharma,Bliss,Bliss,2020,electronic,63BMldQAjrTJuEGMHwaMeM,36
Holy Fuck,Deleters,Deleter,2020,electronic,1WVJXdju6oNlHzo6ZAc4mp,35
Andrew Meller,Sadcited,Sadcited,2020,electronic,4YzyREoNNb4QSF4Xvv3Sjw,29
Vitu Valera,Duende Come,Duende Come,2020,electronic,2OeyPAkUz21atvyMM4TNM4,28
deadmau5,Bridged By A Lightwave - Radio Edit,Bridged By A Lightwave,2020,electronic,7BoS5kXb2noqtJk80kH76f,41
Andre Rizo,The Sun Will Never Go Down - Meines Remix,The Sun Will Never Go Down (Meines Remix),2020,electronic,3NfaJPRUKraY5Q2OKy8pII,30
Burial,His Rope,Her Revolution / His Rope,2020,electronic,02epNlK5mV917A8TzXoxso,35
Max Cooper,Reflect,Reflect,2020,electronic,7Cjwgp1aDa7gcbWKJDQAgC,35
Landikhan,por tu amor.. o no,Earth chronicles,2020,electronic,2no2i3K5IoCGJr2UOYoAf7,33
Guy Gerber,Cameo,Cameo,2020,electronic,1xltPGjeNgtjO8zLHZ6mCf,26
Christian Löffler,Lys (feat. Menke),Lys (feat. Menke),2020,electronic,1m9XdffKAyMqwPBbZA69Ew,40
Matthias Tanzmann,Chano - DJ Chus Remix,Chano (DJ Chus Remix),2020,electronic,7AHLeuAT4F3aeYf9B4j4nY,27
JOYRYDE,SELECTA 19,BRAVE,2020,electronic,25dzSS7COeUuTabQd9iuC7,39
Dean Blunt,10,ZUSHI,2020,electronic,4p2CPlWvURSi1mmwoi3YWI,44
Per QX,Say Yes! (It's An Inside Job) - Edit,Say Yes! (It's An Inside Job),2020,electronic,7DY8J6RAJufILYAZg1dO5u,29
CA7RIEL,I Rili Don't Care,I Rili Don't Care,2020,electronic,0NhXCoKVynm5F7DgXSfqxv,30
Asher,Oh Na Na,Oh Na Na,2020,electronic,0YqtAzEmhsfmsZo1pfHLag,37
Dean Blunt,16,ZUSHI,2020,electronic,45ZwnyegXfdtOzVTImOqSk,42
DJ Dark,The Lonely Shepherd (Radio Edit),The Lonely Shepherd,2020,electronic,3BdVwZThRivDEkwGMd6foS,29
Bob Moses,Desire - Charlotte de Witte Remix,Desire (Charlotte de Witte Remix),2020,electronic,7egdagjq8ypTqzxolahfKb,31
Mike Hawkins,Blackout,Blackout,2020,electronic,5i17nP4pK9nZLdIaWWFGRv,32
Gidge,New Light,New Light,2020,electronic,2Kfo0tzBSz9Z35EE63U6nv,33
DJ Dark,"Paroles, paroles - Radio Edit","Paroles, paroles",2020,electronic,1swQAtr4rbdDfWk5XaD4XM,31
NATE08,Hold Up,Hold Up,2020,electronic,2r7fFB8YvJjSvtwtzkwM6Y,35
Carnage,Blitzkrieg - Coone Remix,Blitzkrieg (Coone Remix),2020,electronic,3UOr59cDPUuMoQSyiLbFmw,37
Gabriel Dominguez,La Playa - Intro Dj Tool,La Playa,2020,electronic,4THjH180JozjJX87aANels,21
Clap! Clap!,Moving On,Liquid Portraits,2020,electronic,24jQYMpwrraSLf6TfE2K0U,32
Little Dragon,Hold On,"New Me, Same Us",2020,electronic,4dPimg8olUWKxHZXPD3KOO,40
Clara Cava,Precipicio,Lavandina,2020,electronic,13oGKDy4OSNNW8PvpDOoxb,33
Tricky,Thinking Of,Fall to Pieces,2020,electronic,4HSy0FUJ0HbwkPiT4PKQnj,32
Shaun Frank,On Your Mind,On Your Mind,2020,electronic,1vAV6UjxAzKSzuN8THpEbJ,28
Róisín Murphy,Something More (Edit),Something More,2020,electronic,4Gyar4tKonu5h1nBlczq7z,33
Moby,My Only Love (Vintage Culture Remix),My Only Love (Vintage Culture Remix),2020,electronic,6extDyZ6cy4hoimdHFSEqU,23
Nocturnal Sunshine,Gravity (feat. RY X) (Edit),Gravity (feat. RY X),2020,electronic,0Wf6z5WalMTnoiUVbQYCGV,31
Nicola Cruz,Aima,Hybridism,2020,electronic,2ZLSvb7IJl7k9FDDuO0P3q,30
deadmau5,Pomegranate,Pomegranate,2020,electronic,4fuCjmRIxbmGHnplGymd9c,41
Dean Blunt,2,ZUSHI,2020,electronic,7624z7UNlxS0ZcqgikQnRJ,40
Per QX,It Ain't Over (Radio),It Ain't Over,2020,electronic,6uTTmMBPYaPXVtPW0H27Hf,28
WhoMadeWho,Shadow Of Doubt,Synchronicity,2020,electronic,7ET4aG6zHESWb1HtrbTlz8,29
DJ Dark,Memories - Radio Edit,Memories,2020,electronic,6v7JssrTBBDetXNfTSd85D,26
Booka Shade,Perfect in a Way - Ben Böhmer Remix,Perfect in a Way (Remixes),2020,electronic,0G57FO3IP8Q6TTLiAMRLuc,36
Landikhan,Quimera Cosmica,Earth chronicles,2020,electronic,3GaWY4EYBZSJLJGtrRncvk,32
Misha Panfilov,Together,Days As Echoes,2020,electronic,2QwZ4Sg3SXyopVMoMOpI71,38
Alef,Alma,Alma,2020,electronic,7By0eHiycdLSZPcP3wEOGI,35
George Kopaliani,Sunset,Nostalgic Road,2020,electronic,3GF1JGNgv2z3HGcuHEXOuc,33
WhoMadeWho,Immersion,Synchronicity I,2020,electronic,7FdNxJTStUj6fsWEmSrlPN,30
WhoMadeWho,Interloper,Synchronicity I,2020,electronic,1UgMLFmeVyphjePcN1TNpq,31
Spartaque,Fabula (Short Edit) - Radio Edit,Fabula,2020,electronic,1glmL1pul00s5KvbbCE8Ka,28
Róisín Murphy,Simulation,Róisín Machine,2020,electronic,3gZFTFqqoeuGMgTaNtQGTF,31
Four Tet,Parallel 7,Parallel,2020,electronic,3LqQJYUqxRFpX3tnvIsGGh,35
Carnage,Together (feat. Elderbrook & Mike Dean),Together (feat. Elderbrook & Mike Dean),2020,electronic,5MW8gSd57mGaqUPYPMTNKw,29
Makito,Chicago Disco - Radio Mix,Chicago Disco,2020,electronic,5k0g7zeez0T4xkV47I8CtY,25
Miss Monique,Emerald,Andromeda,2020,electronic,3TT5YoVMLcNGPOqvj7I2wD,31
Lemurian,Sirio,Sirio,2020,electronic,6KGQ0X9xWbkxtB2R1xNu1v,32
JOYRYDE,GOT REAL,BRAVE,2020,electronic,55Wry5ujHoFftyo93Xnim3,39
Stavroz,Romeo,Bleached Flamingo EP,2020,electronic,4ziYU8hwfwZSmVhXUPh8IS,32
Max Cooper,Resynthesis 3D (Binaural Version - Headphones Only),3D Reworks 001,2020,electronic,1c7inucFjGndMO3QTsl0lg,35
WhoMadeWho,Sooner,Synchronicity,2020,electronic,4764iXim5VO3mVjHFcuj3b,29
Kermesse,Marimba,Marimba,2020,electronic,1RiRfhBguCU7nmxkdK1cdW,32
Landikhan,Babilonia,Earth chronicles,2020,electronic,6Yf9zWJWUeCen1pFphXRYp,32
Mata Jones,Fascination,Fascination EP,2020,electronic,1EjQZdRkmA5KH24Q1ow0DW,30
Hooverphonic,Release Me,Release Me,2020,electronic,3DxAwRSH1lhTneGRoWZyYq,31
Bent,Private Road,Café del Mar 40th Anniversary,2020,electronic,3cbhHZZGGSHTbnJCYoxidq,29
Band&dos,From The Ghetto,From The Ghetto,2020,electronic,1XttO0QhDGOCTnTYguWEIx,25
The Avalanches,Interstellar Love,We Will Always Love You,2020,electronic,4PUGAmAvt5VxbbefkhV0x5,38
Nina Kraviz,"Surprise Me, I'm Surprised Today","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",2020,electronic,1Wr2ewPsFJADpYIbkkHmq4,35
Alison Wonderland,Anything,Anything,2020,electronic,48fPdAwGVoSkGK8GSez9yx,46
BICEP,Atlas,Atlas,2020,electronic,664jBL8NgKFYdiMK9bnCcz,39
Bent,Swollen,Café del Mar Essentials 3 (DJ Mix),2020,electronic,4pF1Xti0j3Km4do2ZjP5OX,29
DJ Snake,Trust Nobody - Valentino Khan Remix,Trust Nobody (Valentino Khan Remix),2020,electronic,52wqMbmCqeTw37jd4zFAWr,34
TroyBoi,Favorite,Favorite,2020,electronic,3srQQxcIZO3PxtOJ83BmDM,38
Miss Monique,"City Nights, City Lights - Sean & Dee Remix","City Nights, City Lights",2020,electronic,6WhbvKwZRhXIDk0yvkuDdA,31
Kermesse,Krasnapolyana,El Solo,2020,electronic,79kV3P0NxLjQZxcB8JTtzy,32
Dian Solo,Cocaine - DJ Vartan & Techcrasher Remix,Cocaine (DJ Vartan & Techcrasher Remix),2020,electronic,0EU2xjGqrxDkTfl5GGDaRz,30
George Kopaliani,I Fell You,I Fell You,2020,electronic,4CEROk5E9PhmgAm3JGZFYH,30
Boy Tedson,A Night in Cologne,Erotic Lounge Bar (Sexy Chill out & Relax Session),2020,electronic,2bBJWP6g79MUc8fbxgc8ul,29
Gidge,Stone|Shell,New Light,2020,electronic,00Xm5trhB80z3Soz0UTgDp,32
MORTEN,Polar,Polar,2020,electronic,7nqUVF7iY8vdnoHpF01uwp,29
MEUTE,Holy Harbour,Puls,2020,electronic,5dWYP8SKfFMIsbeYKwt4PK,31
Babasonicos,Como Eran Las Cosas,Lo + tranquilo,2020,electronic,0iwmZVScrpLcbbfHbdJGT0,49
Vigiland,Buss It,Buss It,2020,electronic,4gc5btqs3Nff0kNXkIA8nj,39
Róisín Murphy,Murphy's Law,Róisín Machine,2020,electronic,7n7hFbk8CHGWWnsYtKeJ98,33
Geju,Fusilia (Life Affirming),Prazdnost' EP,2020,electronic,699YbNimhw3J2PE7nza35V,33
H.A.Z.E,One More Time - Radio Edit,One More Time,2020,electronic,0LMsqxnSvtz4XhlxIOKG2T,32
Sevdaliza,Rhode,Shabrang,2020,electronic,36RBtb5cme2MASrGN3xsQ8,32
Kruder & Dorfmeister,Dope,1995,2020,electronic,7Jqhd7cjiq7rFZZkESUNHt,33
Recham,Yasameen,Yasameen,2020,electronic,47bVE60Uy0ocuG1przWZh4,34
Patrick Holland,Reality Picture,Reality Picture,2020,electronic,1ERBLNsuk7Vwz6HLjxxyhb,35
Pegboard Nerds,Manifest,Manifest / Together,2020,electronic,41kclVgkqF9ONyNhCidkK6,34
Lucky Luke,Game,Game,2020,electronic,1282qgDXqqQiA6n3u1h32q,37
Daniel Bortz,Stay,Stay,2020,electronic,3V33uNpYJMUCJO6GVmkv1T,32
Dean Blunt,Slacker,ZUSHI,2020,electronic,5ZQizAMvigrRCCfgZrozq0,44
Kelly Lee Owens,Jeanette,Inner Song,2020,electronic,66KnxPOG7pEbzqyKhLaIE0,33
PAAX (Tulum),Atacama,Lugar De Dioses EP,2020,electronic,59Wj27YHfFDZQ94OHFTgy3,33
Ana Roxanne,Camille,Because of a Flower,2020,electronic,6VI6LnXQSm7NI7ptuQ7Dl4,33
Rodrigo Gallardo,La Voz de los Abuelos,FuerzAndina,2020,electronic,5gONxwDAgAE9jOOyRZ725G,31
Francisca Valenzuela,Amiga Cruel (Acústico),Amiga Cruel (Acústico),2020,electronic,5c8mWRQFH9jFfcxc96QtTI,31
Zero 7,After the Fall (feat. Lou Stone),Shadows EP (feat. Lou Stone),2020,electronic,2u6XeajjgFuQW8yjqYOwbD,35
Kruder & Dorfmeister,Johnson,1995,2020,electronic,6ZwBBUtSaRZDufILfiOxcA,32
Indian Wells,Black Trees,Black Trees,2020,electronic,41x9pfhxDZdO6jzh7D9wOW,33
Miss Monique,Timelapse - Mixed,Siona Records: One Year Anniversary (DJ Mix),2020,electronic,1nk9DSUruGw6QHdzHTVeTC,30
JPattersson,Good Bye Monkey Island - Kermesse Remix,Mood,2020,electronic,58zP9YAS5uI8PX8wo4Csqz,28
Little Dragon,The Other Lover (Little Dragon & Moses Sumney),The Other Lover (Little Dragon & Moses Sumney),2020,electronic,3U12nxwFolQ6hsG6zcyEqc,37
Calavera & Manya,Mir,Buddha Bar Elements,2020,electronic,41eEAxUYzQRWsy7Za61DR7,33
Faithless,I Need Someone (feat. Nathan Ball & Caleb Femi),All Blessed,2020,electronic,45XlgoqQuVQdyVmPGXDb5b,34
Nicolas Godin,The Border,Concrete and Glass,2020,electronic,2E638Wy85ULliAXTQEFET0,31
Mirko & Meex,Moonlight - Radio Edit,Moonlight,2020,electronic,5D5COKOlcZDiw5uKinDjth,28
Kruder & Dorfmeister,Love Hope Change,1995,2020,electronic,4xHul0lZ8qC7nNDgBjsJSM,33
DJ Dark,Ily (Extended),Ily,2020,electronic,0q4TcwbxuXUAaP79miohZS,23
The Avalanches,Gold Sky,We Will Always Love You,2020,electronic,3XlOL0qIITmNBKBcZTqS9n,35
DVBBS,West Coast (feat. Quinn XCII),West Coast (feat. Quinn XCII),2020,electronic,4VZlXx05loUmppWMqHFzt1,49
Christian Löffler,Lys (feat. Menke),Lys,2020,electronic,2AA8bmX7QdpBa87ILkI2ya,31
Tebra,The Call - DSF Remix,The Call,2020,electronic,1FNMA4Zy0o5Z6Mq7H3QRp5,31
DJ Dark,Lane Moje - Radio Edit,Lane Moje,2020,electronic,4Quz2vEkyMnNchCzzMnOtl,34
Gidge,Over,New Light,2020,electronic,4h4RbnpXxdMIX6dFoa2MIW,32
Miss Monique,Behind the Mirror - Mixed,Siona Records: One Year Anniversary (DJ Mix),2020,electronic,4Eal0iKlXCtNE0uRyzLvKK,30
Coeus,Echoes,Echoes,2020,electronic,37FvAPSIABh44qACDrdw05,34
MD DJ,Bleeding Love,Bleeding Love,2020,electronic,5kljZwLV3aWF1NTjpSW6em,27
MEUTE,Raw,Puls,2020,electronic,4G3oFJE6aei1ygJVinVt1O,29
Tebra,Sevdah,Buddha Bar Elements,2020,electronic,4lPrUNpd4eG8BoBPoJrcdf,33
CLUBZ,PRONTO!,PRONTO!,2020,electronic,1V1S26dHvmZXbwB6TvwXQb,36
J Paul Getto,Cold Crush,Ten Years,2020,electronic,5Ao1XnaGhjzcw6FraJPvR8,28
BICEP,Vision Of Love - C2 Edit,Armada Subjekt Miami Sessions (Mixed by Robosonic),2020,electronic,333ZQ9ZEPrhSHeU4O6IIpk,32
Jad Halal,Oh Lor My Love,Oh Lor My Love,2020,electronic,1SqO8eemW8Il5oPhoKw8zQ,33
Recham,Sakaratou Achiqin,Sakaratou Achiqin,2020,electronic,35F8IkWdNjmWyDYWWMeVRb,32
Xinobi,Piano Lessons,A Collection of Xinobi Dance Songs,2020,electronic,0VoWEsCl08G23mNIFJItjb,31
Stefan Gruenwald,Wonderful Life - BATEZ Remix,Wonderful Life (BATEZ Remix),2020,electronic,468Qr8aEdutQDKdltF8G82,29
Geju,Fuji,43 Katzen tanzen auf'm Tisch - Acidbogen (Pt. 1),2020,electronic,7DlIf50uAWVSsf6X8nZ9L8,32
Bob Moses,Desire - Single Edit,Desire,2020,electronic,36Lb2L21fDT7vtl0r7zpa5,36
Lemurian,Sensiz,Prophecies of the Ancient Future,2020,electronic,6psUMUMTW8I726NIyK9jD5,36
The Avalanches,Music Makes Me High,We Will Always Love You,2020,electronic,4o8ssGZ37z8S93zHTNfDlD,34
TEHRACH,La Blanche,La Blanche,2020,electronic,3z98DNxcPp0EcNwi44oxYN,33
Jozels,Milka,Milka,2020,electronic,3pkDfJ27jDS9A09eDt4pjx,37
Sinner & James,I Need U - Edit,I Need U,2020,electronic,10TNnCRy2TT22CB2JCVC86,23
Booka Shade,Plexus 3AM - Nicole Moudaber Remix Edit,Plexus 3AM (Nicole Moudaber Remix),2020,electronic,6e7rSWa9qkXWSFYehSWPi5,30
Asher,On My Mind (Oh Ah Ai),On My Mind (Oh Ah Ai),2020,electronic,2tQ2JXSvZGRe03YLXdmoUK,33
Rhye,Black Rain,Black Rain,2020,electronic,68FiJnnzDQj7QnG7vGgnFz,37
Recham,This Life,This Life,2020,electronic,6rDIkV29TAOMXlIzmVU7eQ,31
Hippie Sabotage,Wild One,Red Moon Rising,2020,electronic,6AFm3Wv9uNRZPQ1WtKSlcT,41
A.M.R,Fell Out Of Love,A Place For Everything,2020,electronic,6Zz2xJe6SY7jPCjWkV0efO,35
OCTOBER,Time To Love,Vain,2020,electronic,3Y3m2NsJmNgSlghDMvxnu0,35
Faithless,Synthesizer (feat. Nathan Ball),All Blessed,2020,electronic,1zZM38nzQJgi7youjD6qrN,34
Hot Chip,Straight To The Morning,Straight To The Morning,2020,electronic,5S5JOQIM7YMJWrqmBbTY09,31
Mnogoznaal,Антигерой,Круг Ветров,2020,electronic,1PNRwukj7ZJm6PMFH8a1xj,43
Francisca Valenzuela,Ya No Se Trata De Ti,La Fortaleza,2020,electronic,4Qk19LdSLuuEDjzR8j2gcV,41
UMEK,Predator - Original Mix,Predator,2020,electronic,3wHFAioPPEdONssumGn2Sa,30
M.RUX,Laikas,Vermonische Melodien,2020,electronic,7gRoM8h6oJD1FO90B9Hli9,31
Nils Frahm,All Melody,Tripping with Nils Frahm,2020,electronic,3VL08woYdGK0MhyiO8ql8F,31
Roman Flügel,Parade D'Amour,Garden Party,2020,electronic,66PCrDlu6eD8isiBgD7Z1Z,29
Kruder & Dorfmeister,Morning,1995,2020,electronic,4jpkLRTsWfQqxcO1oaQfTv,31
DJ Oscar Sharm,Arabesque,Arabesque,2020,electronic,4zxudjxg74Bpk2cS8AEf3H,31
Daniel Bortz,Grind,Stay,2020,electronic,5LTD7nqbOpyB0jjoWEMdJc,31
Romare,Deliverance,Home,2020,electronic,1lFTuk1lzgFjy71AL3lfT5,32
Javier Light,In High Music - Tony Guerra Remix,In High Music EP,2020,electronic,1PRUUpPwuGX6ALQrcSY3DU,24
UMEK,Evolution - Original Mix,Evolution / Feels Like a Tunnel,2020,electronic,21OvUDooCwxeCpioeW0r5d,28
Soulwax,NY Lipps - Kawazaki Dub,Nite Versions (15 Year Anniversary Edition),2020,electronic,6HuY2kgP4imY4xDdjKYGkc,28
