artista,cancion,album,año,genero,spotify_id,popularidad
Pain of Salvation,ACCELERATOR,PANTHER,2020,metal,4eE3P5x99qwak3NBEh6x7Z,25
Dream Demon,Fool Me,Fool Me,2020,metal,5W3ECihDsuUSHJNdrAdfK5,35
Dead by April,Let It Go,Let It Go,2020,metal,0XUBVMTYG5YFdbUstP34EC,33
Alpha Wolf,Rot in Pieces,A Quiet Place to Die,2020,metal,2xdcmdLZmndFQ5ftpbi3sF,38
Blind Channel,Died Enough For You,Violent Pop,2020,metal,4jYkdYV84iTTYqvvLBLz6J,30
Linkin Park,Frgt/10 (Alchemist Reanimation) [feat. Chali 2na],Hybrid Theory (20th Anniversary Edition),2020,metal,5Jq2dNGLV7MYp7JUc4Jega,31
One Desire,Godsent Exstasy,Midnight Empire,2020,metal,0X0rO93h2EK00LMLrStWWc,25
Yoth Iria,Visions of the Dead Lovers,Under His Sway,2020,metal,4jCTPwAJVgb41QsY08jFwR,30
NOVELISTS,C'est La Vie,C'est La Vie,2020,metal,2xAszZFT3zNdc64U9gNo0b,36
Creed,With Arms Wide Open,Throwback Songs,2020,metal,2YHIP0JrmNPJxwuUE45o7l,32
Rising Insane,Maniac,Maniac,2020,metal,1Ec2WXgr9fYRfejT6StOeS,33
Five Finger Death Punch,Death Punch Therapy (Bonus),F8,2020,metal,5JipZ8qALcTrPoRRavAd1N,39
Breakdown of Sanity,Traces,Traces,2020,metal,4DPCLivw1GxdHzCbnrILz9,36
Draconian,Lustrous Heart,Under a Godless Veil,2020,metal,6MhINTgLBVBlYGIlYOSgdu,32
Oddko,D4TM,Digital Gods,2020,metal,6S4Q0HDqHDsdcmfFNvyc8y,31
156/Silence,Conflict of Interest,Irrational Pull (Deluxe),2020,metal,7ewHqpanfydEysSbgNFeXO,37
Eleine,Ava of Death,Ava of Death,2020,metal,3PGVf5SlJVHgz0zKC12pmq,30
Pantera,Goddamn Electric - 2020 Terry Date Mix,Reinventing the Steel (20th Anniversary Edition),2020,metal,6qnHFWeEVDmsds4CDnFGge,31
Unleash The Archers,Through Stars,Abyss,2020,metal,62EjoenBrt65eBd4RgFYRi,32
LADYBABY,Hoshino nai sora -Starless Sky-,REBURN,2020,metal,0ipZqfdeYi2h8nkGafVBAb,32
Breaking Benjamin,Angels Fall - Aurora Version,Aurora,2020,metal,1pC3MQEXZCUq2eupcgakpD,35
Rammstein,Du riechst so gut - Remix By Günter Schulz & Hiwatt Marshall,Remixes,2020,metal,3NPtNSwUZFh7rdLlRB8z4y,30
Code Orange,Swallowing the Rabbit Whole,Underneath,2020,metal,2hlkONIHvQp5dbnwLTtwhz,36
My Dying Bride,A Secret Kiss,A Secret Kiss,2020,metal,3QJWwKX9XiZo8RYyrU4U1x,29
Five Finger Death Punch,F8,F8,2020,metal,2RyS4O0bhU3MLnjlKCsjSb,38
Zeal & Ardor,Tuskegee,Wake of a Nation,2020,metal,13PTeyolTtFkGCPTemACw3,30
August Burns Red,Chop Suey!,Chop Suey!,2020,metal,37SgiDGQSiUTQXZo2Ml888,39
Countless Skies,Tempest,Glow,2020,metal,4lAB9UPAMV8GNHoarD8UjE,28
Dark Tranquillity,Failstate,Moment,2020,metal,35w1QtgXKQpU71zKEdDWON,26
Body Count,Bum-Rush,Carnivore,2020,metal,4mNq8ro9jvZniCEPVfxq4B,28
Theory of a Deadman,World Keeps Spinning,Say Nothing,2020,metal,62CoqBSo6NUdiQQTIKQQAM,43
Currents,Origin,The Way It Ends,2020,metal,2ask7Dp9f507t7rzONAirF,38
Corey Taylor,Samantha's Gone,CMFT,2020,metal,11V7vdiU3N0JWqBdRgkDPq,33
Benediction,Iterations of I,Scriptures,2020,metal,67mYyImqlvmYAA2eFSDlf6,28
Anaal Nathrakh,Endarkenment,Endarkenment,2020,metal,2IUO6hWyrG7FYDkJZrFpQP,33
The Amity Affliction,Coffin,Everyone Loves You... Once You Leave Them,2020,metal,1DPTWVy3v3bkk2ZNXwON9Y,37
Black Veil Brides,Knives and Pens,Re-Stitch These Wounds,2020,metal,0Hjl21ZyNbLlIwgirEAOMy,35
U.D.O.,Where the Angels Fly,Where the Angels Fly,2020,metal,0mfJuMgABes0TFMbiWvAMh,26
Static-X,Bring You Down (Project Regeneration),"Project Regeneration, Vol. 1",2020,metal,1NGBpjIrZIe0RagRFmyXfg,33
I Prevail,Hurricane - Reimagined,POST TRAUMATIC (Live / Deluxe),2020,metal,2Ocb4ZnUwbhZUsS622aj8y,38
Miracle Of Sound,Beyond These Walls,Level 11,2020,metal,3nfapvssnDJXRHq6kfOwW0,32
Majestica,Ghost of Christmas Past,A Christmas Carol,2020,metal,2MNcm4QLLaLKFvgozI2cWj,35
Falconshield,My Spring Your Fall,Legends of the Rift,2020,metal,61JLiusPv1z3VOn3MMPj50,35
Parkway Drive,The Void - Live at Wacken,Viva The Underdogs,2020,metal,2d5yTb5tLRnuMlIVREv3oz,27
Noisecide,Lifeless (Alt.),Lifeless (Alt.),2020,metal,3PrAbhV4APAr8MbPszDBgT,30
In Flames,Only for the Weak - Re-Recorded,Clayman (20th Anniversary Edition),2020,metal,4zBSFhzQzoy4DK1n6rGd2w,28
Parkway Drive,Wild Eyes - Live at Wacken,Viva The Underdogs,2020,metal,2Wov8lichNGIGtByh09J0w,29
Linkin Park,My December - B-Side Rarities,Hybrid Theory (20th Anniversary Edition),2020,metal,3fY3mY4ER7KIuoz4yTvq9G,37
One Desire,Heroes,Midnight Empire,2020,metal,3M4HS6wIkSiBgfaIrxhNrB,23
Dynazty,Apex,The Dark Delight,2020,metal,0NEL2NUnH0CvGcsv1tJRt9,27
Unleash The Archers,Waking Dream,Abyss,2020,metal,76WL3LWEMwkCnxmpLacDcE,32
Skillet,Legendary,Victorious: The Aftermath (Deluxe),2020,metal,7vtL9zBLFjnQR22YJUL1DT,34
Pantera,Hellbound - 2020 Terry Date Mix,Reinventing the Steel (20th Anniversary Edition),2020,metal,7m53gIFSHy0GmB3GCn8D60,30
Linkin Park,High Voltage - Hybrid Theory EP,Hybrid Theory (20th Anniversary Edition),2020,metal,7b9d6ZvzsRGy9YehdsLwhQ,31
Hatebreed,Set It Right (Start with Yourself),Weight of the False Self,2020,metal,4ATtdvVzjs0w73kDezeqUm,32
REZN,Optic Echo,Chaotic Divine,2020,metal,1VqWkPxvADiyHdEZDZYSfC,30
Pain of Truth,The Test,NO BLAME… JUST FACTS,2020,metal,30fzVVhLeS4VgbOaojsFsj,35
Currents,Second Skin,The Way It Ends,2020,metal,0mzbXWUxWS5yOLJpsXtelE,38
Rammstein,Mein Teil - You Are What You Eat Edit Remix By Pet Shop Boys,Remixes,2020,metal,4I81hJ1zTAotY55hfgLZ1G,31
Deftones,Passenger - Mike Shinoda Remix,White Pony (20th Anniversary Deluxe Edition),2020,metal,0GxbtyQUjJaZiNkJxd0Ru1,35
SiM,BASEBALL BAT,"THANK GOD, THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES",2020,metal,33XeR9aWBw5iTZYkqIaOI2,35
Trivium,The Ones We Leave Behind,What The Dead Men Say,2020,metal,3SuEFzDGH2Si4zPsOymfkT,31
GHØSTKID,FØØL,GHØSTKID,2020,metal,4CRzw4jm2OkVpD9seMmsjO,31
Converge,I Won't Let You Go,"Cyberpunk 2077: Radio, Vol. 1 (Original Soundtrack)",2020,metal,7mN8dLXMcaPSn6ryMBFniT,31
Schandmaul,An der Tafelrunde,An der Tafelrunde,2020,metal,5bRXsmg3BHxZeX0CQmVfAB,32
Emmure,Thunder Mouth,Hindsight,2020,metal,1NI6nUombqBADKlkh1MCYY,35
Leo,Blinding Lights (Metal Version),"Leo Metal, Vol. 28",2020,metal,3KxA6KGasyYcpQMM4gf5sx,31
Leaves' Eyes,Dark Love Empress,The Last Viking,2020,metal,29dRAchP2emg5m1dv390ZF,28
Katatonia,Lacquer,City Burials,2020,metal,0qA9j2IpP4voAIj9FXxHeb,30
Orbit Culture,At the Front,Nija,2020,metal,2k6RmRmYS3rl2o4M7u4zbU,32
Haken,Carousel,Virus,2020,metal,6515qoZhQzmuf1PYORT7TQ,27
Five Finger Death Punch,Broken World,A Decade of Destruction Vol. 2,2020,metal,4zob3LsFVWmVVdVEEet6UX,31
Make Them Suffer,Drown With Me,How To Survive A Funeral,2020,metal,4gsxV4GYSrtp4alhJskTa3,39
Ensiferum,Lady in Black,Suomi Warmetal,2020,metal,02XVxzkohYQ1oLrjY6AUAC,30
Black Curse,Lifeless Sanctum,Endless Wound,2020,metal,2HN6kO3aaLpan5YgrgCcxT,31
AILIFDOPA,My Goblin,Exormantis,2020,metal,1nU7jUfUP0ZxIm6t5CkJME,31
Heaven Shall Burn,My Heart and the Ocean,Of Truth And Sacrifice,2020,metal,7q4cH9hp9gVKHTbMTxxZWy,29
InVisions,Gold Blooded,Gold Blooded,2020,metal,1WpbaEdKvACy9EQQjlZbsp,36
Ozzy Osbourne,Eat Me,Ordinary Man,2020,metal,4P6vAo7x1jKayMWbrVolBe,34
Bad Omens,Limits - Unplugged,FGBGFM Unplugged,2020,metal,1GEPT7yZxkcjEjq63mhPwh,33
Bury Tomorrow,Gods & Machines,Cannibal,2020,metal,5ikmANodq6YeIg2Q0zwupt,32
Elephant Tree,Bird,Habits,2020,metal,5kIWWO4stGPjaO8eh3hkNm,31
REZN,Garden Green,Chaotic Divine,2020,metal,40SDoPrRXlZIWlQOK3meCI,30
Linkin Park,Slip (1998 Unreleased Hybrid Theory Demo) - LPU Rarities,Hybrid Theory (20th Anniversary Edition),2020,metal,3nV7JBGwe8JFLJwZlnwzlC,31
Dopelord,The Witching Hour Bell,Sign of the Devil,2020,metal,6lFQwXzCWt5PiAXNKwJzwL,33
Slipknot,Duality,100 Greatest Metal,2020,metal,4gimGfbK8cLuILVPUh4spv,27
Parkway Drive,Prey - Live at Wacken,Viva The Underdogs,2020,metal,3Zt8bCoO6maO20bFGlYpQA,28
Heaven Shall Burn,March of Retribution,Of Truth And Sacrifice,2020,metal,6WgkO68j0JHXMsh5VGzAP9,29
Rabbit Junk,Bits and Razors,Bits and Razors,2020,metal,1u9wZPcZ72MtBdmsmh0FdT,32
A Light In The Dark,Fragments,Insomnia,2020,metal,78ErZqyfoe1cEXUjOsGf4r,29
Deftones,Feiticeira - Clams Casino Remix,White Pony (20th Anniversary Deluxe Edition),2020,metal,6hZoRYEASxXpSXuv7luqwB,33
Like Moths To Flames,Habitual Decline,No Eternity In Gold,2020,metal,6jPy3gh3kXFDwhrYlkoMx0,38
Mushroomhead,Seen It All,A Wonderful Life,2020,metal,0LF9Mw7DRrFNnJPawOknpd,36
Hollywood Undead,Already Dead,"New Empire, Vol. 1",2020,metal,3uPIPX0kciLIvJycIVvYjW,39
Bad Omens,Never Know - Unplugged,FGBGFM Unplugged,2020,metal,0WXk8jujOIHvXOakVUC3CY,34
Dynazty,The Dark Delight,The Dark Delight,2020,metal,49BhHgwaPAJPrxk6WfcYBn,26
Heaven Shall Burn,Eradicate,Of Truth And Sacrifice,2020,metal,6bn1fgnYL6TEnuAMFjwQtx,29
Rammstein,Angst - RMX by twocolors,Remixes,2020,metal,2HPOqEb7WpEmGqMfBZH1TH,26
Linkin Park,Points of Authority - Demo,Hybrid Theory (20th Anniversary Edition),2020,metal,7sQWQ8axVS9sC500ZcqWjl,29
Draconian,Burial Fields,Under a Godless Veil,2020,metal,0artp2CVhp0V7DehxNwUv1,31
The Ghost Inside,The Outcast,The Ghost Inside,2020,metal,2mizO0RNubPdTJqmrmMhfi,33
Invent Animate,Cloud Cascade,Greyview,2020,metal,5ArdXT9iSO7mpJycByd0R1,38
Allen/Olzon,Never Die,Worlds Apart,2020,metal,37tB1rcAYvtLIuLr0SLEfk,24
Fit For A King,Annihilation,Annihilation,2020,metal,4ugsTxjvUc7iGuY1fMNWzO,32
Bury Tomorrow,The Agonist,Cannibal,2020,metal,6sLNkFXArCrgSuR73u6ip8,32
The Pretty Reckless,25,25,2020,metal,2tono51k7WmcMuMmUkff0q,29
Linkin Park,High Voltage - B-Side Rarities,Hybrid Theory (20th Anniversary Edition),2020,metal,22LEp6BaCNmteFWIGBoGx2,31
Rammstein,Pet Sematary - Live,Remixes,2020,metal,54y7JLIGv8DlGjhxkKi3SF,25
Eleine,Memoriam,Dancing in Hell,2020,metal,2slnpdrfjwRalRqVlcfYfI,28
Bury Tomorrow,Cold Sleep,Cannibal,2020,metal,0ECcKYdCcPWLzS7Xs6HZ5t,32
Disturbed,Down with the Sickness,100 Greatest Metal,2020,metal,2DzbeF924d2Aq9OjbFUAYm,27
Avatar,Scream Until You Wake,Hunter Gatherer,2020,metal,17SK0uoJr4OiTamQNIrja8,26
Manowar,Herz aus Stahl,"Black Wind, Fire and Steel: The Atlantic Albums 1987-1992",2020,metal,68nhAOWCIluBnUzBYFScHK,27
Korn,Can You Hear Me - Acoustic,Can You Hear Me (Acoustic),2020,metal,1G05yZ8DZmh8V0pm58XsqZ,35
Rammstein,Du riechst so gut - Remix By Sascha Konietzko,Remixes,2020,metal,600z55SHrSuc1Hf1VNDKsf,29
Dopelord,Headless Decapitator,Sign of the Devil,2020,metal,689CxJR4ca6XxwErGghhiq,31
Metalite,Peacekeepers,Peacekeepers,2020,metal,7pXR2dMRaCpxz5zOrE0lP9,26
Kingdom Of Giants,Sync,Passenger,2020,metal,5Ud7f7iJxyQntukwJfuL1P,36
Majestica,A Christmas Story,A Christmas Carol,2020,metal,3x6mIpINJOLJ3QjHZaIK7k,28
Sevendust,The Day I Tried To Live,Blood & Stone,2020,metal,0f2WUZ0v6N4kcxwhapZC4r,35
Versus Me,Violence,Violence,2020,metal,3uP2y5la5DOVJp0NT7SOPv,35
Kataklysm,Focused to Destroy You,Unconquered,2020,metal,2rjolBEo4s4ogK4bCXqLkm,28
Allt,Quietus,Quietus,2020,metal,0TyvSC4MMLQQt5ccYYwLF7,33
Enslaved,Distant Seasons,Utgard,2020,metal,6FCveBKULCeSD6igPeU3za,27
This Will Destroy You,Rooftop,Vespertine,2020,metal,63AXbG0B9D4g0ZHzfu4jLn,30
Avenged Sevenfold,Hail to the King,100 Greatest Metal,2020,metal,5EIZGKl2qnetbMxSMGRhnl,27
Addicted to Anaesthesia,Anatomy Of Pain,Anatomy Of Pain,2020,metal,2ov5Z4B1IWqPVGUYnbqhM6,35
Dead by April,Bulletproof,Bulletproof,2020,metal,2YSKHEng7pFl2505eQHdgV,30
Warkings,Warriors,Revenge,2020,metal,3xj1nT7foVrGeKleXMoVkp,25
Zeal & Ardor,At the Seams,Wake of a Nation,2020,metal,23lu3i2IiQgqR5xBKJhdHR,30
Falling In Reverse,Popular Monster - NGHTMRE & Galantis Remix,Popular Monster (NGHTMRE & Galantis Remix),2020,metal,336vTSxoACS82BJzwQ2Gfw,33
Linkin Park,Reading My Eyes - Xero Demo,Hybrid Theory (20th Anniversary Edition),2020,metal,7xs9PgEzXqE8jQmsytEl67,30
Powerwolf,Werewolves of Armenia - Rerecorded Version,Best of the Blessed (Deluxe Version),2020,metal,3RRyypt3Q5hPrOHS9df1qC,29
Rammstein,Du hast - Remix By Clawfinger,Remixes,2020,metal,7z2FFaGpxzRV9YZBPpFl3N,26
Shores Of Null,Beyond the Shores (Excerpt III),Beyond the Shores (Excerpt III),2020,metal,3TGcAvfDT5GoHLFxFjEljR,28
Igorrr,Himalaya Massive Ritual,Spirituality and Distortion,2020,metal,2UufdUR5AtKco0sh0ihYc0,30
Nightwish,All the Works of Nature Which Adorn the World - The Blue,HUMAN. :II: NATURE.,2020,metal,1B1JnmLD77pI04OvnKAnTR,28
Within The Ruins,Black Heart,Black Heart,2020,metal,6LSrYyleml59eVadTzvaXD,34
Deftones,Digital Bath - DJ Shadow Remix,White Pony (20th Anniversary Deluxe Edition),2020,metal,5lCtGHec99AMvmhxeKk5xB,32
Mors Principium Est,Rebirth,Seven,2020,metal,49urSQQGlqa6iXruqpbapT,27
Igorrr,Hollow Tree,Spirituality and Distortion,2020,metal,0xLnyDatVuwKHshZzmz1yj,29
Fairyland,Heralds of the Green Lands,Osyrhianta,2020,metal,6rqSO9CJ6NlCwC6JRzwTQU,25
Faith No More,Easy,Easy Like Sunday Morning,2020,metal,7AuRIq7LlhvNrNAnCmZNov,35
DADAROMA,Mr.Terrorman,Mr.Terrorman,2020,metal,67iBZgDbiwhVAXbkeBDoSm,35
Enter Shikari,the pressure's on.,Nothing is True & Everything is Possible,2020,metal,2ZaYg0Z3iN2Ye9v4tnecXW,34
Shrezzers,Noodles,Noodles,2020,metal,1QM7GDKXuMkHlqesn9jIBi,38
Oranssi Pazuzu,Uusi teknokratia,Mestarin kynsi,2020,metal,6UulTfWPb1t4DSnVJeK9zE,22
Puscifer,Bedlamite,Existential Reckoning,2020,metal,3mpj4BRC7F2FqjAXNERrE1,35
Kingdom Of Giants,Burner,Passenger,2020,metal,4xlHx2yRcZmpvzrkd1D9qy,37
Ensiferum,The Defence of the Sampo,Thalassic,2020,metal,5Cu95tTXucRzJHsB8FnnnI,27
Seether,Beg,"Si Vis Pacem, Para Bellum",2020,metal,6XJnsMx6WrLWz9lRx024Pz,38
In Flames,Pinball Map - 2020 Remastered,Clayman (20th Anniversary Edition),2020,metal,2kwZV9W73l6lXLWBoYVrmn,26
Mors Principium Est,March to War,Seven,2020,metal,1HVboBK5lN0hKJBMYveBS8,26
The Acacia Strain,Crippling Poison,Slow Decay,2020,metal,6IT6hZdsdOGOCq12UX69nL,36
The Black Dahlia Murder,Verminous,Verminous,2020,metal,4QTBcmy1AOw7vL5bzLZknI,33
Reasons Behind,(E)met,Project: M.I.S.T.,2020,metal,1Rw3i4LAer7RRMn7xSa9bB,28
Oranssi Pazuzu,Ilmestys,Mestarin kynsi,2020,metal,3lgmNuyHtfDSJdJ87TANkT,26
Within Destruction,No Way Out,No Way Out,2020,metal,6Bx2mNH8QzyBo0bFYBId5A,31
Linkin Park,Carousel - Demo,Hybrid Theory (20th Anniversary Edition),2020,metal,3HyMwdwMWOnyznwpNm9tK8,29
Catch Your Breath,Ricochet,Ricochet,2020,metal,1UosTQZ29SGavzBTEumC0K,36
Gutrectomy,Backstreet Brawls,Slaughter the Innocent,2020,metal,5yxWpybOmk0XKpOzG2O9fo,36
Igorrr,Polyphonic Rust,Spirituality and Distortion,2020,metal,3897Y6rgHaKjklzhgctuqu,30
Ocean Grove,SUPERSTAR,Flip Phone Fantasy,2020,metal,2T5JvMlDNxc5zEeaoELc5P,33
Catch Your Breath,Criminal,Criminal,2020,metal,7BStUqcpyzjff5JdMqJ3x7,36
Dark Tranquillity,In Truth Divided,Moment,2020,metal,4R8DhQSuskgbGj23WC8TRB,26
Lorna Shore,Misery System,Immortal,2020,metal,6jzRGSD6mwMQXLVfwrL6oP,33
Lorna Shore,Warpath of Disease,Immortal,2020,metal,34AcDdqxr8ryhq0UBwGdv5,33
Dynazty,The Man and the Elements,The Dark Delight,2020,metal,4vtdjwr2ZyvdyYA6mrele1,26
GHØSTKID,THIS IS NØT HØLLYWØØD (feat. Timi Hendrix),GHØSTKID,2020,metal,473MSpWTy2IypO17JtCfK5,31
NOVELISTS,Kings of Ignorance,C'est La Vie,2020,metal,7jHwHPIssvoedeQ7ccw0HA,30
Rise Against,I Don’t Want To Be Here Anymore,The Black Market (Expanded Edition),2020,metal,5DzZ3EugjTxPEe4HJhreYF,30
Linkin Park,H! Vltg3 (Evidence Reanimation) [feat. Pharoahe Monch and DJ Babu],Hybrid Theory (20th Anniversary Edition),2020,metal,2hJj4BdCUJxBETb9OWP9nV,28
Dark Tranquillity,Remain in the Unknown,Moment,2020,metal,5pvrhMUo78mSW4rJVkJZu1,25
Califato ¾,Tó ba a çalîh bien mamá (feat. Queralt Lahoz),La Contraçeña,2021,electronic,19yw3iQThdt27LK8SZYvpX,38
DJ Snake,U Are My High (with Future),U Are My High (with Future),2021,electronic,0ITaSRuI0L1RNL7ZNYTTi7,71
DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",2021,electronic,6IPNp9PfaEqrzotY47TIWy,65
MËSTIZA,El Brillo - Radio Edit,El Brillo,2021,electronic,0M4zvKLAwfGjdiatZ7HCkD,41
Rodrigo Cuevas,La Magia de Tu Melena,La Magia de Tu Melena,2021,electronic,2pfgvbJXsmSGXdR98Aemvv,35
Anthony Keyrouz,Last Melody,Last Melody,2021,electronic,4XpDj477gvnsYNT21ap9Y8,61
WhoMadeWho,Abu Simbel,Abu Simbel,2021,electronic,1Y3yJHrBkkfj3GZKv1MVhF,59
Solomun,Home,Nobody Is Not Loved,2021,electronic,6ekLy1OsrYdLMbcqc0KZ8G,57
BICEP,Apricots,Isles,2021,electronic,0WfOuXw05LJq4ik1lVvTzi,59
Bomba Estéreo,Soy Yo - Sing 2 Mix,Sing 2 (Original Motion Picture Soundtrack),2021,electronic,2PKhtb0xCcYnFz1h8ii1wF,55
Gaullin,Seven Nation Army,Seven Nation Army,2021,electronic,4SCbD68sf3dBfaE2X8uDSP,58
Califato ¾,Çambra der Huebê Çanto (feat. Kurt Savoy),La Contraçeña,2021,electronic,1KIe86orsNcG9eZSPqGQ5d,31
DJ Snake,U Are My High,U Are My High,2021,electronic,3S7A85bAWOd6ltk6r2ANOI,61
Ilija Djokovic,Vega,Vega / Neon,2021,electronic,7cEbICGWeFyBTmijsRtbjr,54
Verto,Muinheira de Chantada,Muinheira de Chantada,2021,electronic,0yLGHXKTiVrSUcsUvvoJwN,28
Metronomy,405 - Metronomy x Biig Piig,405 - Metronomy x Biig Piig,2021,electronic,1KjLbuPsJmYdZJt0CsyVAg,53
Anthony Keyrouz,Dance Again,Dance Again,2021,electronic,1iObkel3ZEmeqAnOQJs5ky,54
Soft Blade,Yugoslavskiy Groove,Softic,2021,electronic,0CRZ3cFFZEUglP5RlU2f9o,62
BICEP,Lido,Isles,2021,electronic,0HZtVLVL6oLU9WobKQxqGu,53
Solomun,Tuk Tuk (feat. ÄTNA),Nobody Is Not Loved,2021,electronic,63mBIczqBJOxSs3y5JutUR,51
Rhye,Come In Closer,Home,2021,electronic,5igmtIvxO86zVSo9QyoIyA,47
Bomba Estéreo,Como Lo Pedí,Deja,2021,electronic,0dilU0GG83rIpX8dXXz9Tz,43
Flying Lotus,Crust,Yasuke,2021,electronic,6ri6ZQWxqIZgYd2RfsnKNa,54
Mundo Divino,El Cielo Es de Nosotros,En el Mismo Reloj,2021,electronic,4ZT5ZG4DdqCKJo9axq859U,27
ARTBAT,Horizon,Horizon,2021,electronic,7Mqdzo9NcZLUwTAoyV2AeE,51
PAUZA,Tomaza,Tomaza,2021,electronic,5myXZpBUJCh0OQv3ix6bLs,39
Sohodolls,Bang Bang Bang Bang - Remastered 2021,Bang Bang Bang Bang 2021,2021,electronic,4Dku5HwdwweHyc9LrOL4AB,55
Fuel Fandango,Iballa (feat. Mala Rodríguez),Iballa (feat. Mala Rodríguez),2021,electronic,1Ic97InCaTy4fl9YtBsZuI,26
CRASPORE,Flashbacks (Slowed),Flashbacks (Slowed),2021,electronic,6g5Vk6LUcUVNoYOM7EaG2Q,54
Fuel Fandango,Mi Huella,Mi Huella,2021,electronic,4ikL0eqNNdkpU931pAwgqh,26
Bomba Estéreo,Ahora,Deja,2021,electronic,5OeuoRbB5ta4gXaK3VzZ8I,41
Milk & Sugar,Let the Sun Shine - Purple Disco Machine Remix,Let the Sun Shine (Purple Disco Machine Remix),2021,electronic,1W02hcbdwd4do45YJqSlED,41
Anthony Keyrouz,Spectrum (Say My Name),Spectrum (Say My Name),2021,electronic,2DRJ8zX1cHBr2DyVJNcQhu,51
Miranda!,Me Gustas Tanto (feat. Sidonie),Souvenir,2021,electronic,2wVk026aPEMxofNQvBIr8n,43
Rhye,Black Rain,Home,2021,electronic,5WiBOUfizLpHt0NY2V7XCn,48
Steve Kroeger,Summer,Summer,2021,electronic,28iXG2opEt5YUr1yZlcOfe,42
Sam Gellaitry,Assumptions,IV,2021,electronic,4NczzeHBQPPDO0B9AAmB8d,54
DJ Snake,Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,2021,electronic,5x4vgABKiGp4Vg7ZyFRxhn,56
HEDEGAARD,P.I.M.P. - HEDEGAARD Remix,DARK MATTER,2021,electronic,5UCxWGNXG4kjBmpftwyctt,54
Inquisitive,Dancing In The Moonlight,Dancing In The Moonlight,2021,electronic,5lAOg3SxL5w8W2A6PdJ8dC,40
Bomba Estéreo,Lento,Deja,2021,electronic,7heLhhMaRQc0gVG1Go5EAH,37
DJ Snake,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),2021,electronic,3XoflnowYPFRPOh3uFvHcm,52
Return Of The Jaded,I'm in Love with You,I'm in Love with You,2021,electronic,6cVgPQEvXfXaWoUjZW45PK,46
Peces Raros,Cicuta,Dogma,2021,electronic,49zmg7q7EMqJzOUf88Bz7C,47
Paul Kalkbrenner,Si Soy Fuego,Si Soy Fuego,2021,electronic,6oa8rEFHMIrYpHh3AmsaMa,43
Metronomy,Uneasy - Metronomy x spill tab,Uneasy - Metronomy x spill tab,2021,electronic,6HOXiIuMfKzEpWsdZ02wZL,46
Morcheeba,Sounds Of Blue,Blackest Blue,2021,electronic,6C0wbB5MMFHgTPyWuZoLV4,44
Faithless,Innadadance (feat. Suli Breaks & Jazzie B) (Meduza Remix) (Edit),All Blessed (Deluxe),2021,electronic,6dcPN10aGwblHJKR2BdoX7,47
Poshlaya Molly,Контракт,Контракт,2021,electronic,2bqS0QtnXGjOYs3z6VtSyW,60
Bomba Estéreo,Deja,Deja,2021,electronic,2ik8UFH9uZK065mFeoQoz9,39
BICEP,Atlas,Isles,2021,electronic,54TgI46OnNqcf0SyzQyCL6,48
DVBBS,Leave The World Behind,SLEEP,2021,electronic,1G3RWLV6UvVt7tK6rziLcF,37
Ilija Djokovic,Neon,Vega / Neon,2021,electronic,5NBVxhKQHqQby4P061krfi,44
Scooter,Paul Is Dead,God Save The Rave,2021,electronic,00I6ELT2uun44UX8y7vCBz,51
Califato ¾,Te quiero y lo çabê,La Contraçeña,2021,electronic,5brKmArHVwgnHhoaLvnamJ,21
Hippie Sabotage,Life Happens,Floating Palace,2021,electronic,3zFBsXhCmBIrupI5MPOKR4,57
DJ Dark,California Dreamin' (radio Edit),California Dreamin',2021,electronic,5hqXIYPyK2ICjxq8TsDgyh,40
Verto,Como son Goku,Embora,2021,electronic,0UP20blfUXyWXYLm9P7Llo,21
Tensnake,Antibodies - LP Giobbi Remix,Antibodies,2021,electronic,6a8LfgC5aAaHNhsQcGQY1r,51
DJ Dark,Another Day in Paradise (Radio Edit),Another Day in Paradise,2021,electronic,592A16PfKx2vCnHwzIPTUE,42
Mundo Divino,Cositas Divinas,En el Mismo Reloj,2021,electronic,4pAJxsCzpG2ZDNtdocRLxx,21
GBX,"Yes Sir, I Can Boogie (Paul Keenan Remix)","Yes Sir, I Can Boogie (Paul Keenan Remix)",2021,electronic,5tiInMNr4FUV8MGEaQS62w,40
Califato ¾,Fandangô de Carmen Porter,La Contraçeña,2021,electronic,5P8HaceEKy5HXqaYt8vjrO,21
Faithless,God is A DJ,God Is a DJ,2021,electronic,4exGSaz6lVTxxZVF1xVD4k,44
Paul Kalkbrenner,Graf Zahl,Graf Zahl,2021,electronic,33R7eq2Yqrhjz7eP6XhCsy,43
TOOMANYLEFTHANDS,I Wanna Dance with Somebody - BOILERS Remix,I Wanna Dance with Somebody (The Remixes),2021,electronic,4bQLlqbRW04u2WMTTxzYmG,39
Boombox Cartel,Reaper (feat. JID),Reaper (feat. JID),2021,electronic,1KzGwlHu27TUfH3gF1RFAa,44
DJ Dark,What's up (Radio Edit),What's Up,2021,electronic,26CkEmTk2c29kLZEsTx8fa,38
